node,category,P,R,Acc,F1
1,Bot,0.7038123167155426,0.6217616580310881,0.6829268292682927,0.6602475928473177
2,DDoS,0.9251350656032931,0.8983262553085186,0.8604,0.911533586818758
3,DoS GoldenEye,0.8704103671706264,0.9795819154107924,0.888125613346418,0.9217749313815188
4,DoS Hulk,0.9301924025653675,0.945823927765237,0.9002,0.9379430419102102
5,DoS Slowhttptest,0.7706032285471538,0.8857421875,0.8108504398826979,0.8241708314402544
6,DoS slowloris,0.80441400304414,0.9635369188696444,0.8570052961001444,0.8768145997511406
7,FTP-Patator,0.8025956284153005,0.9932375316990701,0.8641354071363221,0.887797506611258
8,PortScan + Infiltration,0.9349881796690307,0.998989643849457,0.9442,0.965929905971425
9,SSH-Patator + Heartbleed,0.7567567567567568,0.9348171701112877,0.8219814241486069,0.8364153627311522
10,WebAttack BF + SQL + XSS,0.8007736943907157,0.9473684210526315,0.852975495915986,0.8679245283018868
,Average,0.8299681642877929,0.9169185629597727,0.8482800505798469,0.869055188776492
