node,category,P,R,Acc,F1
1,Bot,0.0847457627118644,0.026246719160104987,0.3851091142490372,0.04008016032064128
2,DDoS,0.9309941520467836,1.0,0.941,0.9642640823743186
3,DoS GoldenEye,0.8671841310909875,0.992106561420819,0.8940137389597644,0.9254486884491486
4,DoS Hulk,0.9262598243180767,0.9985048592075754,0.935,0.9610265019786545
5,DoS Slowhttptest,0.7641509433962265,0.9576354679802955,0.832355816226784,0.85002186270223
6,DoS slowloris,0.6819066147859922,0.6496756255792401,0.6605681271064034,0.6654010441385857
7,FTP-Patator,0.541727672035139,0.3143585386576041,0.4876486733760293,0.3978494623655914
8,PortScan + Infiltration,0.04788732394366197,0.004283194759385236,0.142,0.00786308973172988
9,SSH-Patator + Heartbleed,0.7484276729559748,0.886736214605067,0.7863777089783281,0.8117326057298773
10,WebAttack BF + SQL + XSS,0.15527950310559005,0.06053268765133172,0.3885647607934656,0.08710801393728224
,Average,0.5748563600390297,0.5890079869021423,0.6452637939689813,0.571079551172806
