node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7196745562130178,0.9989733059548255,0.8049281314168378,0.8366294067067928,0.7098067808968282,0.9994866529774127,0.7954312114989733,0.830100191856747,3.0,3361.0
2,DDoS,0.9707153610800835,0.9994,0.9754,0.9848488581212584,0.9642529789184234,0.9994,0.96988,0.9815119448059122,3.0,21475.0
3,DoS GoldenEye,0.9091700522344748,0.9137662842698814,0.8805442888917964,0.9114623739332817,0.8970938542162935,0.9153217966167606,0.8723668716472589,0.9061161638034744,3.0,13187.0
4,DoS Hulk,0.9926416482707874,0.9443,0.94984,0.9678675754625121,0.981176104542626,0.94605,0.94232,0.9632929436920884,3.0,21567.0
5,DoS Slowhttptest,0.9306951423785594,0.850229533282326,0.8910833007430583,0.8886445421831267,0.9265162492237632,0.856159143075746,0.8917676965193586,0.8899492991351029,3.0,8824.0
6,DoS slowloris,0.7954403497813867,0.9459610027855153,0.845835339431873,0.8641954364237849,0.7860228324591175,0.9461467038068709,0.838517091959557,0.8586837448386281,3.0,8933.0
7,FTP-Patator,0.863642992562345,0.9984825493171472,0.9136401061202086,0.9261807944948389,0.8497632371932845,0.9984825493171472,0.9033940170158266,0.9181395348837209,3.0,9431.0
8,PortScan + Infiltration,0.9492443684060451,0.9987,0.95624,0.9733443789289021,0.9537160871226595,0.99835,0.95992,0.9755227672464335,3.0,21468.0
9,SSH-Patator + Heartbleed,0.8388526727509779,0.9959752321981424,0.9023219814241487,0.9106864826610049,0.8256410256410256,0.9969040247678018,0.8931888544891641,0.9032258064516129,3.0,5573.0
10,WebAttack BF + SQL + XSS,0.8936921041023379,0.9454036397573495,0.9164722351843211,0.9188208616780046,0.8847161572052402,0.9454036397573495,0.9111059262715819,0.9140536882472367,3.0,3548.0
,Average,0.8863769247780015,0.9591191547565188,0.9036305383212243,0.9182680710593507,0.8778705307419262,0.960170451031909,0.897789166940172,0.9140596084960956,3.0,11736.7
