precision,recall
0.009615384615384616,1.0
0.00963855421686747,1.0
0.00966183574879227,1.0
0.009685230024213076,1.0
0.009708737864077669,1.0
0.009732360097323601,1.0
0.00975609756097561,1.0
0.009779951100244499,1.0
0.00980392156862745,1.0
0.009828009828009828,1.0
0.009852216748768473,1.0
0.009876543209876543,1.0
0.009900990099009901,1.0
0.009925558312655087,1.0
0.009950248756218905,1.0
0.00997506234413965,1.0
0.01,1.0
0.010025062656641603,1.0
0.010050251256281407,1.0
0.010075566750629723,1.0
0.010101010101010102,1.0
0.010126582278481013,1.0
0.01015228426395939,1.0
0.010178117048346057,1.0
0.01020408163265306,1.0
0.010230179028132993,1.0
0.010256410256410256,1.0
0.010282776349614395,1.0
0.010309278350515464,1.0
0.0103359173126615,1.0
0.010362694300518135,1.0
0.01038961038961039,1.0
0.010416666666666666,1.0
0.010443864229765013,1.0
0.010471204188481676,1.0
0.010498687664041995,1.0
0.010526315789473684,1.0
0.010554089709762533,1.0
0.010582010582010581,1.0
0.010610079575596816,1.0
0.010638297872340425,1.0
0.010666666666666666,1.0
0.0106951871657754,1.0
0.010723860589812333,1.0
0.010752688172043012,1.0
0.01078167115902965,1.0
0.010810810810810811,1.0
0.01084010840108401,1.0
0.010869565217391304,1.0
0.010899182561307902,1.0
0.01092896174863388,1.0
0.010958904109589041,1.0
0.01098901098901099,1.0
0.011019283746556474,1.0
0.011049723756906077,1.0
0.0110803324099723,1.0
0.011111111111111112,1.0
0.011142061281337047,1.0
0.0111731843575419,1.0
0.011204481792717087,1.0
0.011235955056179775,1.0
0.011267605633802818,1.0
0.011299435028248588,1.0
0.0113314447592068,1.0
0.011363636363636364,1.0
0.011396011396011397,1.0
0.011428571428571429,1.0
0.011461318051575931,1.0
0.011494252873563218,1.0
0.011527377521613832,1.0
0.011560693641618497,1.0
0.011594202898550725,1.0
0.011627906976744186,1.0
0.011661807580174927,1.0
0.011695906432748537,1.0
0.011730205278592375,1.0
0.011764705882352941,1.0
0.011799410029498525,1.0
0.011834319526627219,1.0
0.011869436201780416,1.0
0.011904761904761904,1.0
0.011940298507462687,1.0
0.011976047904191617,1.0
0.012012012012012012,1.0
0.012048192771084338,1.0
0.012084592145015106,1.0
0.012121212121212121,1.0
0.0121580547112462,1.0
0.012195121951219513,1.0
0.012232415902140673,1.0
0.012269938650306749,1.0
0.012307692307692308,1.0
0.012345679012345678,1.0
0.01238390092879257,1.0
0.012422360248447204,1.0
0.012461059190031152,1.0
0.0125,1.0
0.012539184952978056,1.0
0.012578616352201259,1.0
0.012618296529968454,1.0
0.012658227848101266,1.0
0.012698412698412698,1.0
0.012738853503184714,1.0
0.012779552715654952,1.0
0.01282051282051282,1.0
0.012861736334405145,1.0
0.012903225806451613,1.0
0.012944983818770227,1.0
0.012987012987012988,1.0
0.013029315960912053,1.0
0.013071895424836602,1.0
0.013114754098360656,1.0
0.013157894736842105,1.0
0.013201320132013201,1.0
0.013245033112582781,1.0
0.013289036544850499,1.0
0.013333333333333334,1.0
0.013377926421404682,1.0
0.013422818791946308,1.0
0.013468013468013467,1.0
0.013513513513513514,1.0
0.013559322033898305,1.0
0.013605442176870748,1.0
0.013651877133105802,1.0
0.0136986301369863,1.0
0.013745704467353952,1.0
0.013793103448275862,1.0
0.01384083044982699,1.0
0.013888888888888888,1.0
0.013937282229965157,1.0
0.013986013986013986,1.0
0.014035087719298246,1.0
0.014084507042253521,1.0
0.014134275618374558,1.0
0.014184397163120567,1.0
0.014234875444839857,1.0
0.014285714285714285,1.0
0.014336917562724014,1.0
0.014388489208633094,1.0
0.01444043321299639,1.0
0.014492753623188406,1.0
0.014545454545454545,1.0
0.014598540145985401,1.0
0.014652014652014652,1.0
0.014705882352941176,1.0
0.014760147601476014,1.0
0.014814814814814815,1.0
0.01486988847583643,1.0
0.014925373134328358,1.0
0.0149812734082397,1.0
0.015037593984962405,1.0
0.01509433962264151,1.0
0.015151515151515152,1.0
0.015209125475285171,1.0
0.015267175572519083,1.0
0.01532567049808429,1.0
0.015384615384615385,1.0
0.015444015444015444,1.0
0.015503875968992248,1.0
0.01556420233463035,1.0
0.015625,1.0
0.01568627450980392,1.0
0.015748031496062992,1.0
0.015810276679841896,1.0
0.015873015873015872,1.0
0.01593625498007968,1.0
0.016,1.0
0.01606425702811245,1.0
0.016129032258064516,1.0
0.016194331983805668,1.0
0.016260162601626018,1.0
0.0163265306122449,1.0
0.01639344262295082,1.0
0.01646090534979424,1.0
0.01652892561983471,1.0
0.016597510373443983,1.0
0.016666666666666666,1.0
0.016736401673640166,1.0
0.01680672268907563,1.0
0.016877637130801686,1.0
0.01694915254237288,1.0
0.01702127659574468,1.0
0.017094017094017096,1.0
0.017167381974248927,1.0
0.017241379310344827,1.0
0.017316017316017316,1.0
0.017391304347826087,1.0
0.017467248908296942,1.0
0.017543859649122806,1.0
0.01762114537444934,1.0
0.017699115044247787,1.0
0.017777777777777778,1.0
0.017857142857142856,1.0
0.017937219730941704,1.0
0.018018018018018018,1.0
0.01809954751131222,1.0
0.01818181818181818,1.0
0.0182648401826484,1.0
0.01834862385321101,1.0
0.018433179723502304,1.0
0.018518518518518517,1.0
0.018604651162790697,1.0
0.018691588785046728,1.0
0.018779342723004695,1.0
0.018867924528301886,1.0
0.018957345971563982,1.0
0.01904761904761905,1.0
0.019138755980861243,1.0
0.019230769230769232,1.0
0.01932367149758454,1.0
0.019417475728155338,1.0
0.01951219512195122,1.0
0.0196078431372549,1.0
0.019704433497536946,1.0
0.019801980198019802,1.0
0.01990049751243781,1.0
0.02,1.0
0.020100502512562814,1.0
0.020202020202020204,1.0
0.02030456852791878,1.0
0.02040816326530612,1.0
0.020512820512820513,1.0
0.020618556701030927,1.0
0.02072538860103627,1.0
0.020833333333333332,1.0
0.020942408376963352,1.0
0.021052631578947368,1.0
0.021164021164021163,1.0
0.02127659574468085,1.0
0.0213903743315508,1.0
0.021505376344086023,1.0
0.021621621621621623,1.0
0.021739130434782608,1.0
0.02185792349726776,1.0
0.02197802197802198,1.0
0.022099447513812154,1.0
0.022222222222222223,1.0
0.0223463687150838,1.0
0.02247191011235955,1.0
0.022598870056497175,1.0
0.022727272727272728,1.0
0.022857142857142857,1.0
0.022988505747126436,1.0
0.023121387283236993,1.0
0.023255813953488372,1.0
0.023391812865497075,1.0
0.023529411764705882,1.0
0.023668639053254437,1.0
0.023809523809523808,1.0
0.023952095808383235,1.0
0.024096385542168676,1.0
0.024242424242424242,1.0
0.024390243902439025,1.0
0.024539877300613498,1.0
0.024691358024691357,1.0
0.024844720496894408,1.0
0.025,1.0
0.025157232704402517,1.0
