node,category,P,R,Acc,F1
1,Bot,0.7275280898876404,0.6658097686375322,0.7086007702182285,0.6953020134228188
2,DDoS,0.9117043121149897,0.6706948640483383,0.6868,0.7728459530026109
3,DoS GoldenEye,0.88828089375285,0.9539666993143977,0.8891069676153092,0.9199527744982291
4,DoS Hulk,0.93203125,0.8920737786640079,0.8612,0.9116148751910341
5,DoS Slowhttptest,0.7720111214087118,0.7948473282442748,0.7746823069403714,0.7832628114715562
6,DoS slowloris,0.8040485829959514,0.927170868347339,0.8459316321617718,0.8612315698178664
7,FTP-Patator,0.7490384615384615,0.6692439862542955,0.7044830741079597,0.7068965517241379
8,PortScan + Infiltration,0.932322968382545,0.8969331322272499,0.8662,0.9142857142857143
9,SSH-Patator + Heartbleed,0.7735602094240838,0.9263322884012539,0.8297213622291022,0.8430813124108416
10,WebAttack BF + SQL + XSS,0.782608695652174,0.9409090909090909,0.8354725787631272,0.8544891640866873
,Average,0.8273134585157408,0.833798180504778,0.8002198692035869,0.8262962739911496
