node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.8184132371658889,0.9902464065708418,0.8852669404517454,0.8961672473867596,0.7994198093659345,0.9902464065708418,0.8708932238193019,0.8846594817702362,3.0,3128.0
2,DDoS,0.9693605468560624,0.99975,0.97452,0.9843207719004603,0.9707253131371978,0.99975,0.97568,0.9850238928026012,3.0,19872.0
3,DoS GoldenEye,0.8901607829430269,0.9903752673536846,0.9112913777312573,0.9375977910722504,0.8756001371742113,0.9929029749173635,0.900300928954599,0.9305694760820046,3.0,12348.0
4,DoS Hulk,0.9919773478055687,0.9459,0.9506,0.9683908781449156,0.9935984888235911,0.9468,0.95256,0.9696349019407036,3.0,20003.0
5,DoS Slowhttptest,0.8514018691588785,0.8712700841622035,0.8564724286272977,0.8612214029117036,0.8673334591432346,0.8791124713083397,0.8694759483770043,0.8731832430891993,3.0,8052.0
6,DoS slowloris,0.8004561003420753,0.9125348189415042,0.8366875300914781,0.8528288788615064,0.8049894015979129,0.9168059424326834,0.8416947520462205,0.857266886612259,3.0,7607.0
7,FTP-Patator,0.8399829618060486,0.9974709155285787,0.895526484310676,0.9119778017573609,0.8616370521409845,0.9974709155285787,0.9117189644131369,0.924591701179964,3.0,5958.0
8,PortScan + Infiltration,0.9573202896465737,0.99815,0.96292,0.9773088879641642,0.9578214971209214,0.99805,0.96328,0.9775220372184134,3.0,19831.0
9,SSH-Patator + Heartbleed,0.8585209003215434,0.9919504643962849,0.9142414860681115,0.9204251651824188,0.8380355276907001,0.993188854489164,0.9006191950464396,0.9090393879285916,3.0,5161.0
10,WebAttack BF + SQL + XSS,0.9281953087601723,0.9048063462435838,0.9174055062995801,0.916351606805293,0.9150542708824917,0.9048063462435838,0.9104059729351377,0.9099014547160957,3.0,3345.0
,Average,0.8905789344805839,0.9602454303196681,0.9104931753580147,0.9226590431986832,0.8884214957077179,0.9619133911490556,0.909662898559184,0.9221392463340068,3.0,10530.5
