node,category,P,R,Acc,F1
1,Bot,0.6830357142857143,0.7866323907455013,0.711168164313222,0.7311827956989247
2,DDoS,0.917109212652967,1.0,0.9282,0.9567626159219559
3,DoS GoldenEye,0.8504789670970428,1.0,0.882564605822702,0.9191987395903669
4,DoS Hulk,0.9184981684981685,1.0,0.9288,0.9575178997613365
5,DoS Slowhttptest,0.7401129943502824,1.0,0.820136852394917,0.8506493506493507
6,DoS slowloris,0.7479050279329609,1.0,0.8261916225324988,0.8557730723132241
7,FTP-Patator,0.7543745949449125,1.0,0.8266239707227814,0.8599926117473218
8,PortScan + Infiltration,0.9159567119502648,1.0,0.927,0.9561350799182791
9,SSH-Patator + Heartbleed,0.7200902934537246,1.0,0.8080495356037152,0.8372703412073491
10,WebAttack BF + SQL + XSS,0.7394957983193278,1.0,0.8191365227537923,0.8502415458937198
,Average,0.7987057483485366,0.9786632390745501,0.8477871274143629,0.8774724052701828
