node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7418985894014487,0.9989733059548255,0.8257186858316222,0.8514548238897397,0.7363842662632375,0.9994866529774127,0.8208418891170431,0.8479965156794426,3.0,2554.0
2,DDoS,0.9801999607920016,1.0,0.98384,0.99000099000099,0.9811616954474097,1.0,0.98464,0.9904912836767037,3.0,19881.0
3,DoS GoldenEye,0.9657902750989747,0.9249465292630761,0.9274499542064635,0.9449272483488107,0.9473579658323401,0.9272797977833949,0.9163940860918488,0.9372113589466444,3.0,12325.0
4,DoS Hulk,0.9942096120440069,0.94435,0.95108,0.9686386132266585,0.9970039056230271,0.93175,0.94316,0.9632731126101678,3.0,20185.0
5,DoS Slowhttptest,0.9036985345429169,0.9908186687069626,0.9413375048885413,0.9452554744525548,0.8992153443766348,0.9864192807957154,0.9365467344544388,0.9408008756727173,3.0,8141.0
6,DoS slowloris,0.7827868852459017,0.9576601671309192,0.8402503610977371,0.86143823603107,0.7793562037176969,0.9576601671309192,0.8374578719306692,0.8593567738710215,3.0,8369.0
7,FTP-Patator,0.8657894736842106,0.9984825493171472,0.9151953160735523,0.9274136715997181,0.8863397810766231,0.9966278873714383,0.9288262738999177,0.9382539682539682,3.0,6484.0
8,PortScan + Infiltration,0.9539457787657663,0.987,0.95148,0.9701914334160666,0.9570708283313325,0.99655,0.96148,0.9764115125535824,3.0,20069.0
9,SSH-Patator + Heartbleed,0.8515480285789891,0.9962848297213622,0.9113003095975232,0.9182479668997003,0.8312258064516129,0.9972136222910216,0.8973684210526316,0.9066854327938072,3.0,5169.0
10,WebAttack BF + SQL + XSS,0.8816362053959965,0.9454036397573495,0.909239384041064,0.9124071155145238,0.8816362053959965,0.9454036397573495,0.909239384041064,0.9124071155145238,3.0,3389.0
,Average,0.8921503343550213,0.9743919689851642,0.9156891515736503,0.9289975573379833,0.8896752002515911,0.9738391048107251,0.9135954660587613,0.9272887949572579,3.0,10656.6
