node,category,P,R,Acc,F1
1,Bot,0.7029411764705882,0.6112531969309463,0.675224646983312,0.6538987688098495
2,DDoS,0.8971631205673759,0.6348808030112923,0.651,0.7435709037472447
3,DoS GoldenEye,0.8512396694214877,0.8479418886198548,0.7971867844291789,0.8495875788452207
4,DoS Hulk,0.9294871794871795,0.9048926610084873,0.8688,0.9170250442701745
5,DoS Slowhttptest,0.7454858125537404,0.8320537428023033,0.7697947214076246,0.7863945578231293
6,DoS slowloris,0.8140975987606507,0.9284452296819788,0.8454501685122773,0.8675196037969459
7,FTP-Patator,0.7235849056603774,0.6572407883461868,0.6829826166514181,0.688819039066008
8,PortScan + Infiltration,0.9355742296918768,0.9930624380574826,0.9392,0.9634615384615385
9,SSH-Patator + Heartbleed,0.7793367346938775,0.9201807228915663,0.8250773993808049,0.8439226519337016
10,WebAttack BF + SQL + XSS,0.7786407766990291,0.9547619047619048,0.8448074679113186,0.8577540106951872
,Average,0.8157551204006184,0.8284713376112004,0.7899523805275935,0.8171953697449
