node,category,P,R,Acc,F1
1,Bot,0.7155688622754491,0.6112531969309463,0.6829268292682927,0.6593103448275862
2,DDoS,0.9154727793696275,0.6414052697616061,0.667,0.7543160690571049
3,DoS GoldenEye,0.888343010272443,0.9631961259079903,0.8933595027805038,0.9242565055762082
4,DoS Hulk,0.9431338465358828,0.9480778831752371,0.9126,0.9455994024648325
5,DoS Slowhttptest,0.784965034965035,0.8618042226487524,0.8093841642228738,0.8215919487648673
6,DoS slowloris,0.841033672670321,0.9487632508833922,0.8743379874819451,0.8916562889165629
7,FTP-Patator,0.7571569595261599,0.6572407883461868,0.7044830741079597,0.7036697247706422
8,PortScan + Infiltration,0.9411619891678976,0.9472249752229931,0.9096,0.9441837490738454
9,SSH-Patator + Heartbleed,0.8194070080862533,0.9156626506024096,0.8529411764705882,0.8648648648648649
10,WebAttack BF + SQL + XSS,0.8133874239350912,0.9547619047619048,0.8704784130688448,0.8784227820372399
,Average,0.8419630586804161,0.8449390268241418,0.8177111147401007,0.8387871680353755
