node,category,P,R,Acc,F1
1,Bot,0.07142857142857142,0.013123359580052493,0.4338896020539153,0.022172949002217297
2,DDoS,0.9594985535197685,1.0,0.9664,0.9793307086614174
3,DoS GoldenEye,0.9200554528650647,0.9822397631968426,0.9316323192672554,0.9501312335958005
4,DoS Hulk,0.9583831619229849,0.9985048592075754,0.964,0.978032706858677
5,DoS Slowhttptest,0.8262668045501551,0.787192118226601,0.8123167155425219,0.8062563067608476
6,DoS slowloris,0.5727969348659003,0.27710843373493976,0.5170919595570534,0.3735165521549032
7,FTP-Patator,0.010362694300518135,0.0016992353440951572,0.37511436413540716,0.00291970802919708
8,PortScan + Infiltration,0.8679638637943016,0.3146888384983623,0.418,0.4619082840236686
9,SSH-Patator + Heartbleed,0.02586206896551724,0.004470938897168405,0.3955108359133127,0.007623888182973317
10,WebAttack BF + SQL + XSS,0.06976744186046512,0.014527845036319613,0.43173862310385064,0.02404809619238477
,Average,0.5282385548073247,0.4393555391721956,0.6245694419573316,0.4605940433462086
