node,category,P,R,Acc,F1
1,Bot,0.6882022471910112,0.6347150259067358,0.6765083440308087,0.660377358490566
2,DDoS,0.9331150608044901,1.0,0.9428,0.9654004355189935
3,DoS GoldenEye,0.869751499571551,0.9950980392156863,0.8972849198560681,0.928212162780064
4,DoS Hulk,0.9330604382374187,0.957972805933251,0.9104,0.945352525006099
5,DoS Slowhttptest,0.7578187650360866,0.9086538461538461,0.8059628543499511,0.8264101442938347
6,DoS slowloris,0.779467680608365,0.9552656104380243,0.8372652864708714,0.8584589614740369
7,FTP-Patator,0.8050443081117927,0.9983093829247676,0.868252516010979,0.8913207547169811
8,PortScan + Infiltration,0.9292429490351312,0.9271784744507529,0.8838,0.9282095638205857
9,SSH-Patator + Heartbleed,0.7748091603053435,0.9269406392694064,0.8258513931888545,0.8440748440748441
10,WebAttack BF + SQL + XSS,0.748062015503876,0.9323671497584541,0.8156359393232205,0.8301075268817204
,Average,0.8218574124405066,0.9236500974050925,0.8463761253230754,0.8677924277057727
