node,category,P,R,Acc,F1
1,Bot,0.7781350482315113,0.6126582278481013,0.7150192554557124,0.6855524079320113
2,DDoS,0.9349177330895795,0.6381332667831295,0.6744,0.7585286265203204
3,DoS GoldenEye,0.9095188284518828,0.8570724494825037,0.8485443245011449,0.8825171276325806
4,DoS Hulk,0.9448548812664908,0.9008805031446541,0.8794,0.9223438506117193
5,DoS Slowhttptest,0.8136769078295342,0.7665732959850607,0.7859237536656891,0.7894230769230769
6,DoS slowloris,0.7621951219512195,0.5958055290753098,0.7019740009629273,0.6688068485821295
7,FTP-Patator,0.8117529880478087,0.6746688741721855,0.7337602927721867,0.7368896925858951
8,PortScan + Infiltration,0.9516552811350499,0.9061796347260446,0.8882,0.9283608868383955
9,SSH-Patator + Heartbleed,0.812051649928264,0.8998410174880763,0.8498452012383901,0.8536953242835595
10,WebAttack BF + SQL + XSS,0.8354700854700855,0.8786516853932584,0.8471411901983664,0.8565169769989047
,Average,0.8554228525401426,0.7730464484098324,0.7924208018794416,0.8082634818908593
