node,category,P,R,Acc,F1
1,Bot,0.7055393586005831,0.6269430051813472,0.6854942233632862,0.663923182441701
2,DDoS,0.9246963562753037,0.8558581064201849,0.8288,0.8889465490399585
3,DoS GoldenEye,0.8741865509761388,0.9795819154107924,0.8913967942427217,0.9238881247134342
4,DoS Hulk,0.933184855233853,0.945823927765237,0.9028,0.9394618834080718
5,DoS Slowhttptest,0.776541095890411,0.8857421875,0.8152492668621701,0.8275547445255474
6,DoS slowloris,0.813076923076923,0.9635369188696444,0.8637457871930669,0.8819357530246141
7,FTP-Patator,0.8058984910836763,0.9932375316990701,0.8668801463860933,0.8898144642180992
8,PortScan + Infiltration,0.9333333333333333,0.9583228087900985,0.9128,0.9456630109670987
9,SSH-Patator + Heartbleed,0.7672301690507152,0.9379968203497615,0.8312693498452013,0.844062947067239
10,WebAttack BF + SQL + XSS,0.7961538461538461,0.9473684210526315,0.8494749124854143,0.8652037617554859
,Average,0.8329840979674785,0.9094411643038768,0.8447910480377955,0.8670454421161249
