node,category,P,R,Acc,F1
1,Bot,0.6779661016949152,0.6217616580310881,0.6662387676508345,0.6486486486486487
2,DDoS,0.8454591068740592,0.4209342992755433,0.4748,0.5620413609072715
3,DoS GoldenEye,0.8585237258347979,0.9499270782693242,0.8609748119070985,0.9019155319639972
4,DoS Hulk,0.9208686969545682,0.9252570855279659,0.877,0.9230576754660328
5,DoS Slowhttptest,0.7600969305331179,0.9189453125,0.8142717497556208,0.8320070733863837
6,DoS slowloris,0.7842105263157895,0.95077484047402,0.835820895522388,0.8594973217964565
7,FTP-Patator,0.7174688057040999,0.6804733727810651,0.682067703568161,0.6984815618221258
8,PortScan + Infiltration,0.9286049788633162,0.9987370548118212,0.9382,0.9623950346841913
9,SSH-Patator + Heartbleed,0.7371069182389937,0.931637519872814,0.804953560371517,0.8230337078651685
10,WebAttack BF + SQL + XSS,0.7738317757009345,0.9473684210526315,0.8319719953325554,0.8518518518518519
,Average,0.8004137566714593,0.8345816642596274,0.7786299484108176,0.8062929768392129
