node,category,P,R,Acc,F1
1,client1: DDoS + DoS GoldenEye + DoS slowloris...,0.835707502374169,0.7652173913043478,0.794049279404928,0.7989105764866091
2,client2: DoS Hulk + DoS Slowhttptest + DoS slowloris...,0.8640654499685336,0.9594689028651293,0.8887535525781567,0.909271523178808
3,client3: DDoS + DoS GoldenEye + DoS Hulk...,0.9179331306990881,0.9086122602482136,0.874315443592552,0.9132489132489132
4,client4: Bot + DDoS + DoS GoldenEye...,0.7817836812144212,0.7240773286467487,0.7590788308237378,0.7518248175182481
5,client5: Bot + DoS GoldenEye + DoS Slowhttptest...,0.9547689282202556,0.96689071446353,0.9366,0.9607915893630179
6,client6: Bot + DoS GoldenEye + DoS Hulk...,0.9563961124244812,0.9041470076980382,0.8896,0.9295379116670922
7,client7: Bot + DDoS + DoS Slowhttptest...,0.7813953488372093,0.8175182481751825,0.802570093457944,0.7990487514863258
8,client8: DDoS + DoS GoldenEye + DoS Slowhttptest...,0.936183395291202,0.7589151180311401,0.7668,0.8382801664355063
9,client9: Bot + DoS GoldenEye + DoS Hulk...,0.8489761092150171,0.8115823817292006,0.815049864007253,0.8298582151793161
10,client10: Bot + DDoS + DoS Hulk...,0.9496420636879783,0.9579183266932271,0.9254,0.9537622412297012
,Average,0.8826851721932357,0.8574347679854759,0.8452217063864571,0.8684534705793536
