node,category,P,R,Acc,F1
1,Bot,0.7203647416413373,0.6220472440944882,0.6970474967907574,0.6676056338028169
2,DDoS,0.9373528026377768,1.0,0.9468,0.9676635059567226
3,DoS GoldenEye,0.882791922739245,0.992106561420819,0.9074255806346091,0.9342624854819976
4,DoS Hulk,0.9329608938547486,0.9987540493396462,0.9414,0.9647370321338308
5,DoS Slowhttptest,0.7736339982653946,0.8788177339901477,0.8123167155425219,0.8228782287822878
6,DoS slowloris,0.7709867452135494,0.9703429101019463,0.8348579682233991,0.8592531801395158
7,FTP-Patator,0.8111647139903515,1.0,0.8746569075937786,0.895738203957382
8,PortScan + Infiltration,0.919659483905294,0.8710002519526329,0.8372,0.8946687370600414
9,SSH-Patator + Heartbleed,0.7763975155279503,0.9314456035767511,0.8250773993808049,0.8468834688346883
10,WebAttack BF + SQL + XSS,0.7550607287449392,0.9031476997578692,0.8121353558926487,0.8224917309812569
,Average,0.8280373546520586,0.9167662054234302,0.8488917424058521,0.8676182207130541
