node,category,P,R,Acc,F1
1,Bot,0.6862745098039216,0.620253164556962,0.6636713735558408,0.651595744680851
2,DDoS,0.9342350746268657,0.9997504367357125,0.9434,0.9658830620855937
3,DoS GoldenEye,0.8765808983863934,0.9906357811729917,0.9012103369316323,0.9301249421564091
4,DoS Hulk,0.9267211201866978,0.9989937106918239,0.9364,0.961501210653753
5,DoS Slowhttptest,0.7585114806017419,0.8944911297852475,0.7956989247311828,0.8209083119108826
6,DoS slowloris,0.7683397683397684,0.9485224022878932,0.82956186807896,0.8489761092150171
7,FTP-Patator,0.8002654280026543,0.9983443708609272,0.8613906678865508,0.8883977900552487
8,PortScan + Infiltration,0.9257012888551933,0.916437327995997,0.8744,0.9210460145838572
9,SSH-Patator + Heartbleed,0.75,0.9109697933227345,0.8088235294117647,0.8226848528356066
10,WebAttack BF + SQL + XSS,0.7919847328244275,0.9325842696629213,0.8378063010501751,0.8565531475748194
,Average,0.8218614301627664,0.9210982387073212,0.8452363001646107,0.8667671185752038
