node,category,P,R,Acc,F1
1,Bot,0.19230769230769232,0.013123359580052493,0.49037227214377405,0.02457002457002457
2,DDoS,0.9831798157789348,0.6168341708542714,0.6866,0.758067006330091
3,DoS GoldenEye,0.9781540141998908,0.8835717809570794,0.9097154072620216,0.9284603421461898
4,DoS Hulk,0.9862675089261193,0.894841764266135,0.9056,0.9383328978311993
5,DoS Slowhttptest,0.9464668094218416,0.870935960591133,0.9115347018572825,0.9071318624935865
6,DoS slowloris,0.918918918918919,0.5987025023169601,0.7640828117477131,0.7250280583613917
7,FTP-Patator,0.0,0.0,0.4332113449222324,0.0
8,PortScan + Infiltration,0.20408163265306123,0.0025195263290501385,0.2004,0.004977600796416127
9,SSH-Patator + Heartbleed,0.0,0.0,0.4605263157894737,0.0
10,WebAttack BF + SQL + XSS,0.1891891891891892,0.01694915254237288,0.4912485414235706,0.03111111111111111
,Average,0.5398565581395649,0.3897478217437055,0.6253291395146068,0.4317678903640011
