node,category,P,R,Acc,F1
1,Bot,0.7207977207977208,0.6520618556701031,0.7008985879332478,0.6847090663058186
2,DDoS,0.9357647058823529,1.0,0.9454,0.9668165795551233
3,DoS GoldenEye,0.888355865678151,0.9912408759124087,0.9103696434412824,0.936982520699172
4,DoS Hulk,0.9378397541952257,0.9992445227902291,0.9468,0.9675688856376493
5,DoS Slowhttptest,0.7701647875108413,0.8473282442748091,0.79227761485826,0.8069059518400727
6,DoS slowloris,0.8287037037037037,0.9597855227882037,0.8714492055849783,0.8894409937888199
7,FTP-Patator,0.8186240444753301,0.9983050847457627,0.8796889295516926,0.8995799923634975
8,PortScan + Infiltration,0.9323712507074137,0.8264359167293704,0.8138,0.8762132695120329
9,SSH-Patator + Heartbleed,0.7697201017811705,0.9482758620689655,0.8343653250773994,0.8497191011235955
10,WebAttack BF + SQL + XSS,0.7672064777327935,0.9088729016786571,0.8214702450408401,0.8320526893523601
,Average,0.8369548412464702,0.9131550786658511,0.85165195514877,0.8709989050178141
