node,category,P,R,Acc,F1
1,Bot,0.6823529411764706,0.6089238845144357,0.6700898587933247,0.6435506241331485
2,DDoS,0.8981741573033708,0.642713567839196,0.6576,0.7492677211482133
3,DoS GoldenEye,0.8549889135254989,0.9511593487913172,0.8606476938174681,0.9005137786081271
4,DoS Hulk,0.9196337741607324,0.9010715175679043,0.8574,0.9102580239144116
5,DoS Slowhttptest,0.7487352445193929,0.8748768472906404,0.79227761485826,0.8069059518400727
6,DoS slowloris,0.7618353969410051,0.969416126042632,0.8266730861819933,0.8531810766721044
7,FTP-Patator,0.7885906040268457,0.9983007646559049,0.8549862763037511,0.8811398575178103
8,PortScan + Infiltration,0.9231692677070829,0.9687578735197783,0.9112,0.9454143103024343
9,SSH-Patator + Heartbleed,0.7707558859975217,0.9269746646795827,0.8188854489164087,0.8416779431664412
10,WebAttack BF + SQL + XSS,0.7446808510638298,0.9322033898305084,0.8133022170361727,0.8279569892473119
,Average,0.8092917036421751,0.87743979847319,0.806306219590738,0.8359866276550075
