node,category,P,R,Acc,F1
1,Bot,0.25,0.02557544757033248,0.472400513478819,0.04640371229698376
2,DDoS,0.9728155339805825,0.6286072772898369,0.69,0.7637195121951219
3,DoS GoldenEye,0.9504608294930875,0.7990314769975787,0.8361138370951914,0.8681925808997633
4,DoS Hulk,0.9826417141307295,0.9043934098851723,0.9106,0.9418952294293513
5,DoS Slowhttptest,0.91280353200883,0.7936660268714012,0.8563049853372434,0.8490759753593429
6,DoS slowloris,0.8828125,0.3992932862190813,0.6437168993740973,0.5498783454987834
7,FTP-Patator,0.0,0.0,0.43138151875571823,0.0
8,PortScan + Infiltration,0.125,0.002477700693756194,0.1808,0.004859086491739553
9,SSH-Patator + Heartbleed,0.018867924528301886,0.0015060240963855422,0.44659442724458204,0.002789400278940028
10,WebAttack BF + SQL + XSS,0.029411764705882353,0.002380952380952381,0.4725787631271879,0.004405286343612335
,Average,0.5124813798847414,0.35569316020044967,0.594049094441284,0.40312191287936383
