node,category,P,R,Acc,F1
1,Bot,0.7160493827160493,0.6089238845144357,0.6906290115532734,0.6581560283687943
2,DDoS,0.9125936496610774,0.642713567839196,0.6666,0.7542385375202713
3,DoS GoldenEye,0.8764568764568764,0.9274790330537741,0.8652273470722931,0.9012464046021093
4,DoS Hulk,0.9334021683014971,0.9010715175679043,0.869,0.9169519462406491
5,DoS Slowhttptest,0.7673772011121409,0.8157635467980295,0.7859237536656891,0.7908309455587392
6,DoS slowloris,0.7333333333333333,0.7238183503243745,0.7197881559942224,0.7285447761194029
7,FTP-Patator,0.75,0.6856414613423959,0.7076852698993595,0.7163781624500666
8,PortScan + Infiltration,0.9281708945260347,0.8757873519778282,0.8476,0.9012185636505056
9,SSH-Patator + Heartbleed,0.8038961038961039,0.9225037257824144,0.8428792569659442,0.8591256072172103
10,WebAttack BF + SQL + XSS,0.7762096774193549,0.9322033898305084,0.8378063010501751,0.847084708470847
,Average,0.8197489287422467,0.8035905829030862,0.7833139096200957,0.8073775680198596
