node,category,P,R,Acc,F1
1,Bot,0.2361111111111111,0.04461942257217848,0.4621309370988447,0.07505518763796909
2,DDoS,0.9526089037817137,1.0,0.9604,0.975729345427801
3,DoS GoldenEye,0.9087992667277727,0.9782930439072521,0.9205103042198234,0.9422665716322167
4,DoS Hulk,0.9545454545454546,0.9942686269623723,0.9574,0.9740021969974368
5,DoS Slowhttptest,0.7544303797468355,0.587192118226601,0.7003910068426198,0.660387811634349
6,DoS slowloris,0.6258389261744967,0.3456904541241891,0.5527202696196437,0.44537313432835823
7,FTP-Patator,0.1506276150627615,0.03058623619371283,0.38517840805123515,0.05084745762711865
8,PortScan + Infiltration,0.9341471249598458,0.7326782564877803,0.7468,0.8212369387178763
9,SSH-Patator + Heartbleed,0.3402061855670103,0.09836065573770492,0.4326625386996904,0.15260115606936417
10,WebAttack BF + SQL + XSS,0.7421602787456446,0.5157384987893463,0.6802800466744457,0.6085714285714285
,Average,0.6599475246422646,0.5327427313001137,0.6798473511206302,0.5706071228643919
