node,category,P,R,Acc,F1
1,Bot,0.7282913165266106,0.6683804627249358,0.7098844672657253,0.6970509383378016
2,DDoS,0.9416785206258891,1.0,0.9508,0.96996336996337
3,DoS GoldenEye,0.890989010989011,0.9926542605288933,0.9139679424272162,0.9390780634700023
4,DoS Hulk,0.9426017407668784,0.998753738783649,0.9502,0.9698656662229215
5,DoS Slowhttptest,0.7918825561312608,0.875,0.8181818181818182,0.8313689936536718
6,DoS slowloris,0.8202692003167062,0.9673202614379085,0.8738565238324506,0.8877463581833762
7,FTP-Patator,0.8187588152327221,0.9974226804123711,0.8810612991765783,0.8993028659953525
8,PortScan + Infiltration,0.9364669421487604,0.9115133232780291,0.8804,0.9238216560509555
9,SSH-Patator + Heartbleed,0.7875166002656042,0.9294670846394985,0.8413312693498453,0.8526240115025162
10,WebAttack BF + SQL + XSS,0.7991886409736308,0.8954545454545455,0.8308051341890315,0.8445873526259379
,Average,0.8457643343977074,0.923596635725983,0.8650488454422666,0.8815409276005906
