node,category,P,R,Acc,F1
1,Bot,0.7101449275362319,0.620253164556962,0.6790757381258024,0.6621621621621622
2,DDoS,0.9397138165611072,0.9997504367357125,0.9484,0.9688029020556227
3,DoS GoldenEye,0.8850726552179656,0.9906357811729917,0.9084069349035002,0.9348837209302325
4,DoS Hulk,0.9302980521004459,0.9972327044025158,0.9384,0.9626032054395337
5,DoS Slowhttptest,0.750445632798574,0.7861811391223156,0.7512218963831867,0.7678978568171455
6,DoS slowloris,0.7279843444227005,0.7092469018112488,0.719306692344728,0.7184934814099468
7,FTP-Patator,0.7438468550592525,0.6754966887417219,0.692131747483989,0.7080260303687635
8,PortScan + Infiltration,0.9290305991257393,0.9039279459594696,0.868,0.9163073801673852
9,SSH-Patator + Heartbleed,0.7627345844504021,0.904610492845787,0.81656346749226,0.8276363636363636
10,WebAttack BF + SQL + XSS,0.7992202729044834,0.9213483146067416,0.838973162193699,0.8559498956158664
,Average,0.8178491740176902,0.8508683569955465,0.8160479638927166,0.8322762998603022
