node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7196745562130178,0.9989733059548255,0.8049281314168378,0.8366294067067928,0.7125595020139143,0.9989733059548255,0.7979979466119097,0.8318016670228682,1.0,2130.0
2,DDoS,0.9707153610800835,0.9994,0.9754,0.9848488581212584,0.9706210848346526,0.9994,0.97532,0.9848003350331338,1.0,13177.0
3,DoS GoldenEye,0.9091700522344748,0.9137662842698814,0.8805442888917964,0.9114623739332817,0.9007085407889698,0.914544040443321,0.8746565484757294,0.9075735648818138,1.0,8343.0
4,DoS Hulk,0.9926416482707874,0.9443,0.94984,0.9678675754625121,0.983594604447685,0.9443,0.94284,0.9635468482946864,1.0,13599.0
5,DoS Slowhttptest,0.9306951423785594,0.850229533282326,0.8910833007430583,0.8886445421831267,0.9248042851256696,0.858645753634277,0.8920610089949159,0.8904979170799444,1.0,5141.0
6,DoS slowloris,0.7954403497813867,0.9459610027855153,0.845835339431873,0.8641954364237849,0.7869941303676243,0.9461467038068709,0.8392874337987482,0.8592630069989038,1.0,5573.0
7,FTP-Patator,0.863642992562345,0.9984825493171472,0.9136401061202086,0.9261807944948389,0.8734513274336283,0.9984825493171472,0.9206842923794712,0.9317913618126032,1.0,5892.0
8,PortScan + Infiltration,0.9492443684060451,0.9987,0.95624,0.9733443789289021,0.9522083373080226,0.9982,0.95848,0.9746619147585803,1.0,13234.0
9,SSH-Patator + Heartbleed,0.8388526727509779,0.9959752321981424,0.9023219814241487,0.9106864826610049,0.8296830713733574,0.9969040247678018,0.8961300309597523,0.9056391506117283,1.0,3424.0
10,WebAttack BF + SQL + XSS,0.8936921041023379,0.9454036397573495,0.9164722351843211,0.9188208616780046,0.8812527185732927,0.9454036397573495,0.9090060662622492,0.9122017109410175,1.0,2144.0
,Average,0.8863769247780015,0.9591191547565188,0.9036305383212243,0.9182680710593507,0.8815877602266816,0.9601000017681594,0.9006463327482775,0.9161777477435281,1.0,7265.7
