node,category,P,R,Acc,F1
1,Bot,0.74,0.6658097686375322,0.7163029525032092,0.7009472259810555
2,DDoS,0.9131386861313868,0.6299093655589124,0.6584,0.7455303933253874
3,DoS GoldenEye,0.8919301557338367,0.9255631733594515,0.8753680078508341,0.9084354722422494
4,DoS Hulk,0.9373853811894157,0.8918245264207378,0.8654,0.9140375526887214
5,DoS Slowhttptest,0.7792329279700655,0.7948473282442748,0.7795698924731183,0.7869626830420406
6,DoS slowloris,0.8113207547169812,0.9234360410831,0.8497833413577275,0.8637554585152838
7,FTP-Patator,0.761485826001955,0.6692439862542955,0.712259835315645,0.7123914037494284
8,PortScan + Infiltration,0.9350026638252531,0.8823529411764706,0.8576,0.9079151577858251
9,SSH-Patator + Heartbleed,0.7890520694259012,0.9263322884012539,0.8413312693498453,0.852198990627253
10,WebAttack BF + SQL + XSS,0.7870722433460076,0.9409090909090909,0.838973162193699,0.8571428571428571
,Average,0.8345620708340803,0.8250228510045121,0.7994988461044078,0.8249317195100103
