node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7746543778801843,0.8629363449691991,0.8059548254620124,0.8164157357940748,0.7791469194312797,0.8439425051334702,0.8023613963039015,0.8102513553474618,3.0,2563.0
2,DDoS,0.9665490404601924,0.99975,0.97212,0.9828692211271414,0.9669229653271435,0.99975,0.97244,0.9830625138277735,3.0,19846.0
3,DoS GoldenEye,0.9645030425963489,0.9245576511763562,0.9263378254612064,0.9441080115159337,0.9566529216534245,0.9247520902197162,0.9211696977626587,0.9404320529932275,3.0,12249.0
4,DoS Hulk,0.994151078739723,0.90085,0.91644,0.9452036828161477,0.991743270765674,0.90085,0.91468,0.9441140252050201,3.0,20014.0
5,DoS Slowhttptest,0.8631905007743934,0.9594491201224178,0.9015447790379351,0.9087779690189329,0.8472972972972973,0.9594491201224178,0.8908877590926867,0.8998923573735199,3.0,8756.0
6,DoS slowloris,0.8829141370338248,0.9452181987000928,0.9065960519980741,0.9130044843049328,0.8730703259005146,0.9452181987000928,0.9003370245546461,0.9077128845296478,3.0,8204.0
7,FTP-Patator,0.8230641132389676,1.0,0.8833592534992224,0.9029458780543503,0.8102459016393443,1.0,0.8729301985179764,0.8951777224360425,3.0,8811.0
8,PortScan + Infiltration,0.9795587440420618,0.99675,0.98076,0.988079601496865,0.9802899975423937,0.9972,0.98172,0.9886726979799232,3.0,19887.0
9,SSH-Patator + Heartbleed,0.7756964457252642,1.0,0.8554179566563468,0.8736813632675142,0.7587502936340146,1.0,0.8410216718266253,0.8628289034326165,3.0,5210.0
10,WebAttack BF + SQL + XSS,0.8828744750349977,0.8828744750349977,0.8828744750349977,0.8828744750349977,0.8751733703190014,0.8833411105926272,0.8786747550163323,0.8792382721783558,3.0,3345.0
,Average,0.8907155955525958,0.9472385790003063,0.9031405167149794,0.9157960422430891,0.8839293263510088,0.9454503024768325,0.8976222503074828,0.9111382785303588,3.0,10888.5
