node,category,P,R,Acc,F1
1,Bot,0.13636363636363635,0.038860103626943004,0.4017971758664955,0.06048387096774194
2,DDoS,0.9129335260115607,0.6312765425930552,0.6566,0.7464185496972382
3,DoS GoldenEye,0.878615457562826,0.9008264462809917,0.8495256787700359,0.8895823331733077
4,DoS Hulk,0.935407949790795,0.8971657888136444,0.8686,0.9158878504672897
5,DoS Slowhttptest,0.7740429505135388,0.8095703125,0.7864125122189638,0.7914081145584726
6,DoS slowloris,0.8061638280616383,0.9061075660893345,0.8353394318728936,0.8532188841201717
7,FTP-Patator,0.7637571157495257,0.6804733727810651,0.7131747483989022,0.7197139025480555
8,PortScan + Infiltration,0.8735339112697603,0.4326850214700682,0.5012,0.5787162162162162
9,SSH-Patator + Heartbleed,0.7744063324538258,0.9332273449920508,0.8351393188854489,0.8464311463590483
10,WebAttack BF + SQL + XSS,0.8133595284872298,0.9473684210526315,0.8623103850641773,0.8752642706131079
,Average,0.7668584236264337,0.7177560920199785,0.7310099251076917,0.727712513872065
