node,category,P,R,Acc,F1
1,Bot,0.7050147492625368,0.6112531969309463,0.6765083440308087,0.6547945205479452
2,DDoS,0.8954108858057631,0.6316185696361355,0.6476,0.74072984108299
3,DoS GoldenEye,0.8536585365853658,0.864406779661017,0.808308799476611,0.8589990375360924
4,DoS Hulk,0.9287727389187804,0.9048926610084873,0.8682,0.9166772031862436
5,DoS Slowhttptest,0.7448453608247423,0.8320537428023033,0.7693059628543499,0.786038077969175
6,DoS slowloris,0.8174846625766872,0.941696113074205,0.8536350505536832,0.8752052545155994
7,FTP-Patator,0.7229029217719133,0.6572407883461868,0.6825251601097896,0.6885098743267505
8,PortScan + Infiltration,0.9333333333333333,0.9712586719524281,0.9208,0.9519184069936862
9,SSH-Patator + Heartbleed,0.778343949044586,0.9201807228915663,0.8243034055727554,0.8433402346445825
10,WebAttack BF + SQL + XSS,0.7756286266924565,0.9547619047619048,0.8424737456242707,0.855923159018143
,Average,0.8155395764816167,0.828936315106518,0.7893660468222269,0.8172135609821207
