node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.5581395348837209,0.36960985626283366,0.5385010266940452,0.44471896232242125,0.5581395348837209,0.36960985626283366,0.5385010266940452,0.44471896232242125,0.0,3896.0
2,DDoS,0.872036533229693,0.44875,0.50632,0.5925656939125842,0.872036533229693,0.44875,0.50632,0.5925656939125842,0.0,25000.0
3,DoS GoldenEye,0.8451124368976595,0.7161189966945363,0.7206594269265995,0.7752868119145353,0.8451124368976595,0.7161189966945363,0.7206594269265995,0.7752868119145353,0.0,15286.0
4,DoS Hulk,0.989285065681942,0.8171,0.8466,0.8949861715819163,0.989285065681942,0.8171,0.8466,0.8949861715819163,0.0,25000.0
5,DoS Slowhttptest,0.7491115849324804,0.8064269319051263,0.7630035197497067,0.7767133382461312,0.7491115849324804,0.8064269319051263,0.7630035197497067,0.7767133382461312,0.0,10228.0
6,DoS slowloris,0.8689893463864095,0.5604456824512535,0.728261916225325,0.6814179272973583,0.8689893463864095,0.5604456824512535,0.728261916225325,0.6814179272973583,0.0,10385.0
7,FTP-Patator,0.5824404761904762,0.3299612207047715,0.5080962400512304,0.4212678936605317,0.5824404761904762,0.3299612207047715,0.5080962400512304,0.4212678936605317,0.0,10931.0
8,PortScan + Infiltration,0.9406336801468858,0.999,0.94876,0.9689386775296428,0.9406336801468858,0.999,0.94876,0.9689386775296428,0.0,25000.0
9,SSH-Patator + Heartbleed,0.7842105263157895,0.9226006191950464,0.8343653250773994,0.8477951635846372,0.7842105263157895,0.9226006191950464,0.8343653250773994,0.8477951635846372,0.0,6460.0
10,WebAttack BF + SQL + XSS,0.7872006281900275,0.9356042930471302,0.8413439104059729,0.8550106609808102,0.7872006281900275,0.9356042930471302,0.8413439104059729,0.8550106609808102,0.0,4286.0
,Average,0.7977159812855084,0.6905617600260698,0.723591136513028,0.7258701301030569,0.7977159812855084,0.6905617600260698,0.723591136513028,0.7258701301030569,0.0,13647.2
