node,category,P,R,Acc,F1
1,Bot,0.7741935483870968,0.6217616580310881,0.7227214377406932,0.6896551724137931
2,DDoS,0.9298701298701298,0.6260304771421434,0.6628,0.7482830695730068
3,DoS GoldenEye,0.8857293312269615,0.8176956733106465,0.8063460909388289,0.8503538928210314
4,DoS Hulk,0.9513297872340426,0.8971657888136444,0.8814,0.9234542403511037
5,DoS Slowhttptest,0.8225324027916251,0.8056640625,0.8157380254154448,0.8140108534780464
6,DoS slowloris,0.8468776732249786,0.902461257976299,0.8623013962445836,0.8737864077669902
7,FTP-Patator,0.8041958041958042,0.6804733727810651,0.737419945105215,0.7371794871794872
8,PortScan + Infiltration,0.9506714876033058,0.9297802475372569,0.9062,0.940109819946367
9,SSH-Patator + Heartbleed,0.8122392211404729,0.9284578696343402,0.8606811145510835,0.8664688427299704
10,WebAttack BF + SQL + XSS,0.8482905982905983,0.9084668192219679,0.8704784130688448,0.8773480662983425
,Average,0.8625929983965015,0.8117957226948451,0.8126086423064693,0.832064985255814
