node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.8156761412575366,0.9722792607802875,0.8762833675564682,0.8871194379391101,0.8156761412575366,0.9722792607802875,0.8762833675564682,0.8871194379391101,0.0,3896.0
2,DDoS,0.9831833603776369,0.99975,0.98612,0.9913974762624885,0.9831833603776369,0.99975,0.98612,0.9913974762624885,0.0,25000.0
3,DoS GoldenEye,0.8960239268121042,0.9902780478320047,0.9161324087400236,0.9407961577537637,0.8960239268121042,0.9902780478320047,0.9161324087400236,0.9407961577537637,0.0,15286.0
4,DoS Hulk,0.9915054270882492,0.94545,0.94988,0.9679301783931816,0.9915054270882492,0.94545,0.94988,0.9679301783931816,0.0,25000.0
5,DoS Slowhttptest,0.8657355679702048,0.8892501912777353,0.872897927258506,0.8773353462917531,0.8657355679702048,0.8892501912777353,0.872897927258506,0.8773353462917531,0.0,10228.0
6,DoS slowloris,0.7998046875,0.9125348189415042,0.8362060664419836,0.8524590163934426,0.7998046875,0.9125348189415042,0.8362060664419836,0.8524590163934426,0.0,10385.0
7,FTP-Patator,0.91692498450093,0.9974709155285787,0.9495929009239776,0.955503512880562,0.91692498450093,0.9974709155285787,0.9495929009239776,0.955503512880562,0.0,10931.0
8,PortScan + Infiltration,0.9571825853471423,0.99815,0.9628,0.9772371255140004,0.9571825853471423,0.99815,0.9628,0.9772371255140004,0.0,25000.0
9,SSH-Patator + Heartbleed,0.820236260914227,0.9888544891640867,0.8860681114551083,0.8966872543514879,0.820236260914227,0.9888544891640867,0.8860681114551083,0.8966872543514879,0.0,6460.0
10,WebAttack BF + SQL + XSS,0.9277511961722488,0.9048063462435838,0.9171721885207653,0.9161351287502953,0.9277511961722488,0.9048063462435838,0.9171721885207653,0.9161351287502953,0.0,4286.0
,Average,0.897402413794028,0.9598824069767782,0.9153152970896834,0.9262600634530085,0.897402413794028,0.9598824069767782,0.9153152970896834,0.9262600634530085,0.0,13647.2
