node,category,P,R,Acc,F1
1,Bot,0.7868852459016393,0.6217616580310881,0.7291399229781772,0.6946454413892909
2,DDoS,0.9291743119266055,0.6325256057956533,0.6672,0.7526753864447087
3,DoS GoldenEye,0.8917393535146229,0.8449197860962567,0.826627412495911,0.8676984523215178
4,DoS Hulk,0.9391570360299116,0.6930022573363431,0.7194,0.797517679318805
5,DoS Slowhttptest,0.8095238095238095,0.763671875,0.7917888563049853,0.785929648241206
6,DoS slowloris,0.7010135135135135,0.37830446672743845,0.5864227250842562,0.49141503848431023
7,FTP-Patator,0.7994041708043694,0.6804733727810651,0.7346752058554438,0.7351598173515982
8,PortScan + Infiltration,0.9481921208850512,0.8875978782520838,0.8726,0.9168949771689497
9,SSH-Patator + Heartbleed,0.8147632311977716,0.9300476947535771,0.8630030959752322,0.8685968819599109
10,WebAttack BF + SQL + XSS,0.8498942917547568,0.919908466819222,0.8763127187864644,0.8835164835164835
,Average,0.8469747085052051,0.7352213061592728,0.766716993748047,0.779404980619678
