node,category,P,R,Acc,F1
1,Bot,0.7011494252873564,0.6288659793814433,0.6816431322207959,0.6630434782608695
2,DDoS,0.9375733395916451,1.0,0.9468,0.967781007751938
3,DoS GoldenEye,0.9008228670420095,0.9952153110047847,0.9218187765783448,0.9456694703341668
4,DoS Hulk,0.9375582479030755,0.9990069513406157,0.9456,0.9673076923076923
5,DoS Slowhttptest,0.7958677685950413,0.9171428571428571,0.8367546432062561,0.852212389380531
6,DoS slowloris,0.7930232558139535,0.9498607242339833,0.8454501685122773,0.8643852978453739
7,FTP-Patator,0.8264406779661017,0.9983619983619983,0.8819762122598354,0.9043026706231454
8,PortScan + Infiltration,0.928748280605227,0.8433674743942043,0.8228,0.8840010473946059
9,SSH-Patator + Heartbleed,0.8002544529262087,0.9332344213649851,0.8436532507739938,0.8616438356164383
10,WebAttack BF + SQL + XSS,0.7863247863247863,0.9019607843137255,0.8366394399066511,0.8401826484018264
,Average,0.8407763102055406,0.9167016501538597,0.8563135623458153,0.8750529537916588
