node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.5564142194744977,0.36960985626283366,0.5374743326488707,0.44417026526835285,0.5564142194744977,0.36960985626283366,0.5374743326488707,0.44417026526835285,0.0,3896.0
2,DDoS,0.8713729308666017,0.44745,0.50512,0.5912784935579782,0.8713729308666017,0.44745,0.50512,0.5912784935579782,0.0,25000.0
3,DoS GoldenEye,0.8485197557885036,0.7161189966945363,0.72294910375507,0.7767174566352085,0.8485197557885036,0.7161189966945363,0.72294910375507,0.7767174566352085,0.0,15286.0
4,DoS Hulk,0.9979901333820573,0.8193,0.85412,0.8998599632060188,0.9979901333820573,0.8193,0.85412,0.8998599632060188,0.0,25000.0
5,DoS Slowhttptest,0.7614231533321293,0.8064269319051263,0.7719006648416112,0.7832791453785416,0.7614231533321293,0.8064269319051263,0.7719006648416112,0.7832791453785416,0.0,10228.0
6,DoS slowloris,0.7436587240584166,0.7186629526462396,0.7256620125180548,0.7309472093682123,0.7436587240584166,0.7186629526462396,0.7256620125180548,0.7309472093682123,0.0,10385.0
7,FTP-Patator,0.7568082270043801,0.6700387792952285,0.7041441771109688,0.7107851904847076,0.7568082270043801,0.6700387792952285,0.7041441771109688,0.7107851904847076,0.0,10931.0
8,PortScan + Infiltration,0.9388397893945092,0.99855,0.9468,0.9677747625508819,0.9388397893945092,0.99855,0.9468,0.9677747625508819,0.0,25000.0
9,SSH-Patator + Heartbleed,0.7801047120418848,0.9226006191950464,0.8312693498452013,0.8453900709219858,0.7801047120418848,0.9226006191950464,0.8312693498452013,0.8453900709219858,0.0,6460.0
10,WebAttack BF + SQL + XSS,0.7738324971053647,0.9356042930471302,0.8310779281381241,0.8470637938318547,0.7738324971053647,0.9356042930471302,0.8310779281381241,0.8470637938318547,0.0,4286.0
,Average,0.8028964142448345,0.7404362429046141,0.7430517568857902,0.7597266351203743,0.8028964142448345,0.7404362429046141,0.7430517568857902,0.7597266351203743,0.0,13647.2
