node,category,P,R,Acc,F1
1,Bot,0.6582633053221288,0.6167979002624672,0.6559691912708601,0.6368563685636857
2,DDoS,0.9264432029795159,1.0,0.9368,0.9618173030449493
3,DoS GoldenEye,0.8583013230900555,0.992106561420819,0.8861629048086359,0.9203661327231121
4,DoS Hulk,0.9205328433624254,0.9987540493396462,0.9298,0.9580494801003944
5,DoS Slowhttptest,0.7281632653061224,0.8788177339901477,0.7771260997067448,0.7964285714285714
6,DoS slowloris,0.735769501054111,0.9703429101019463,0.803562831006259,0.8369304556354916
7,FTP-Patator,0.7794701986754967,1.0,0.8476669716376944,0.8760699665053964
8,PortScan + Infiltration,0.9189627228525121,1.0,0.93,0.9577702702702703
9,SSH-Patator + Heartbleed,0.7431629013079667,0.9314456035767511,0.7972136222910217,0.8267195767195767
10,WebAttack BF + SQL + XSS,0.7211895910780669,0.9394673123486683,0.7957992998833139,0.8159831756046267
,Average,0.7990258855028403,0.9327732071040445,0.8360100920604531,0.8586991300596074
