node,category,P,R,Acc,F1
1,Bot,0.75,0.6632390745501285,0.7214377406931964,0.703956343792633
2,DDoS,0.9225712198685172,0.6359516616314199,0.6684,0.7529061102831595
3,DoS GoldenEye,0.904562383612663,0.9515181194906954,0.9005561007523716,0.9274463007159904
4,DoS Hulk,0.9425711275026344,0.8918245264207378,0.8696,0.9164959016393442
5,DoS Slowhttptest,0.7966728280961183,0.8225190839694656,0.8015640273704789,0.8093896713615023
6,DoS slowloris,0.8296296296296296,0.9411764705882353,0.8700048146364949,0.8818897637795275
7,FTP-Patator,0.7743538767395626,0.6692439862542955,0.7200365965233303,0.7179723502304147
8,PortScan + Infiltration,0.9377268919296285,0.8441427853192559,0.8314,0.888477311813732
9,SSH-Patator + Heartbleed,0.8027210884353742,0.9247648902821317,0.8506191950464397,0.8594319009468318
10,WebAttack BF + SQL + XSS,0.7926356589147286,0.9295454545454546,0.838973162193699,0.8556485355648535
,Average,0.8453444704728856,0.827392605305182,0.8072591637216011,0.8313614190127989
