node,category,P,R,Acc,F1
1,Bot,0.7759197324414716,0.6089238845144357,0.7227214377406932,0.6823529411764706
2,DDoS,0.9457689284778622,0.907035175879397,0.8846,0.9259971784019495
3,DoS GoldenEye,0.901173285198556,0.9851998026640355,0.9185475956820413,0.9413151072354466
4,DoS Hulk,0.9478374836173001,0.9010715175679043,0.8808,0.9238630556974962
5,DoS Slowhttptest,0.8033106134371957,0.812807881773399,0.8084066471163245,0.8080313418217434
6,DoS slowloris,0.8137817883511075,0.9193697868396663,0.8488204140587385,0.8633594429939078
7,FTP-Patator,0.7880859375,0.6856414613423959,0.7314730100640439,0.7333030440708769
8,PortScan + Infiltration,0.9464856230031949,0.8956916099773242,0.877,0.920388349514563
9,SSH-Patator + Heartbleed,0.831989247311828,0.9225037257824144,0.8630030959752322,0.8749116607773851
10,WebAttack BF + SQL + XSS,0.8120950323974082,0.910411622276029,0.8553092182030338,0.8584474885844748
,Average,0.8566447671735924,0.8548656468617002,0.8390681418840108,0.8531969610274315
