round,train_acc,val_acc
1,0.5069977467988056,0.5111379790430132
2,0.49263587902324646,0.49655601963801566
3,0.49254428547875945,0.49684912434967393
4,0.49517302020553594,0.49879094306440974
5,0.49757277107109493,0.5009525903128893
6,0.4977376394511715,0.5013556092914193
7,0.4982780413636447,0.5022715615153514
8,0.49837879426258036,0.5027844947607533
9,0.49769184267892796,0.5012456950245475
10,0.4948707615087289,0.49809481937422145
11,0.49434867830515306,0.4970689528834176
12,0.4915642345527487,0.4939913534110061
13,0.4824506768762938,0.48545467868395986
14,0.4762864313323197,0.48105810800908627
15,0.4806462840499002,0.48413570748149776
16,0.4864349960614776,0.48889865904594415
17,0.4773214383850226,0.4798856891624533
18,0.47570023264760297,0.4786033560489485
19,0.47180750700690616,0.4751227375980069
20,0.472329590210482,0.47702791822378543
21,0.4697832896737438,0.4739136806624166
22,0.4632343512429244,0.46713563420531984
23,0.45642895088754143,0.4595515497911629
24,0.4578578101815384,0.4601743973034367
25,0.46043158878162266,0.4625558730856599
26,0.4650021066515232,0.4668791675826189
27,0.4682628368352599,0.4702132336777314
28,0.46697136785799337,0.4690774529200557
29,0.4686200516587591,0.4707994431010479
30,0.46904138196339923,0.47156884296915075
31,0.47079081866310063,0.4730343665274419
32,0.47232043085603326,0.4741701472851176
33,0.47338291597208226,0.47567230893236606
34,0.47429885141695216,0.4766615373342126
35,0.47465606624045137,0.4771011944017
36,0.47834728608327687,0.48102146992012895
37,0.48426422905713606,0.48783615446618306
38,0.4887339940281009,0.491756429984612
39,0.4945501841030244,0.49842456217483694
40,0.5011723973694334,0.504323294496959
41,0.5293007748813864,0.5322048801934491
42,0.5351169649563099,0.5384333553161867
43,0.5399347853963252,0.5444053638162234
44,0.5459799593324662,0.5497545248039862
45,0.5818479913535693,0.5858796805158643
46,0.6158383557126894,0.6200996556019638
47,0.6246404953378886,0.6287828826848392
48,0.6324442653281797,0.636476881365868
49,0.6373811573760282,0.6416062138198871
50,0.6446353660993973,0.6486407268996849
51,0.6560296030335782,0.6586795632739796
52,0.6626334975910898,0.6651645050194182
53,0.664721830405393,0.6674727046237269
54,0.6684863250838081,0.6715761705869422
55,0.67614354540292,0.6785007693998681
56,0.6999945043873308,0.7013262988202535
57,0.7196687977431351,0.7215505239246721
58,0.7362930260675228,0.7387337876456364
59,0.741358149077653,0.7428006155198945
60,0.7463133598343988,0.7475635670843409
61,0.7472934107604096,0.7478933098849564
62,0.756361171664621,0.7559170513666007
63,0.7604096063309458,0.7596907745292005
64,0.762104086903955,0.7615226789770646
65,0.7641649416549121,0.763537773869715
66,0.7654289325688326,0.765113211694878
67,0.7458279140486178,0.7448889865904594
68,0.7467163714301416,0.7458049388143915
69,0.7470919049625382,0.7467208910383234
70,0.7480261591163054,0.747050633838939
71,0.7497847551704556,0.7493588334432476
72,0.7489787319789701,0.7482963288634865
73,0.7496656835626225,0.7488092621088884
74,0.74855740167433,0.7474170147285117
75,0.7484291707120482,0.7467208910383234
76,0.7483925332942534,0.7462812339708361
77,0.7471743391525765,0.7453652817469041
78,0.7455256553518108,0.7439363962775701
79,0.7439777244499808,0.741957939473877
80,0.7434190038286101,0.7412618157836888
81,0.7424481122570481,0.7401626731149703
82,0.7418710729267801,0.7394299113358247
83,0.7408910220007694,0.738807063823551
84,0.7400392020370404,0.7379643877775335
85,0.7392881349722471,0.7379643877775335
86,0.7408177471651798,0.7389169780904228
87,0.7342871274432577,0.7329083315014289
88,0.729634175383319,0.7279988275811534
89,0.7258147245782117,0.7241884663295962
90,0.723103555661397,0.7217703524584158
91,0.718697906171573,0.7179599912068586
92,0.7183315319936251,0.7175569722283286
93,0.7177453333089084,0.7171539532497985
94,0.710252981369873,0.7095698688356415
95,0.7083295169356464,0.7074814977650766
96,0.7068182234516112,0.7059793361178281
97,0.7053802048031654,0.7039642412251776
98,0.7036216087490154,0.7027185462006301
99,0.7020278810749419,0.7016194035319118
100,0.7012493359468025,0.7006301751300652
101,0.7010661488578285,0.7006301751300652
102,0.7012401765923538,0.7003737085073642
103,0.7013500888457381,0.7005935370411079
104,0.7015332759347122,0.7007400893969371
105,0.7013684075546356,0.7005202608631934
106,0.7017897378592757,0.7010331941085953
107,0.7020278810749419,0.7008866417527662
108,0.7025957610507612,0.70150948926504
109,0.7027239920130429,0.70191250824357
110,0.7027697887852864,0.7020224225104419
111,0.703603290040118,0.7030482890012457
112,0.703997142281412,0.7033780318018612
113,0.7043085603326678,0.704000879314135
114,0.7076883621242375,0.7070784787865465
115,0.7099140852552712,0.7090935736791969
116,0.7149150927842606,0.7143694584890452
117,0.715052483100991,0.7144060965780025
118,0.7164080675593985,0.7160548105810801
119,0.7171316565608455,0.7169341247160548
120,0.7199710564399421,0.7195354290320217
121,0.7241843594863434,0.7238220854400235
122,0.7247156020443679,0.7240785520627244
123,0.7251186136401107,0.7247380376639555
124,0.7258879994138013,0.7255807137099729
125,0.7261444613383649,0.7256173517989302
126,0.7269871219476451,0.726240199311204
127,0.7270695561376834,0.7264233897559903
128,0.7273626554800418,0.7266798563786913
129,0.7273076993533496,0.7266065802007767
130,0.7278664199747202,0.7273393419799223
131,0.7276649141768489,0.7273759800688796
132,0.7274908864423235,0.7271195134461786
133,0.7275550019234645,0.7273027038909651
134,0.7276099580501566,0.7271927896240932
135,0.7275000457967723,0.7270095991793069
136,0.7274084522522852,0.726899684912435
137,0.7270970342010296,0.7266065802007767
138,0.72702375936544,0.7264966659339049
139,0.7275733206323618,0.7272660658020078
140,0.7275641612779131,0.7271927896240932
141,0.7277290296579897,0.7273027038909651
142,0.7300463463335104,0.7288048655382136
143,0.7323636630090311,0.7308932366087785
144,0.7337009287585411,0.7324686744339415
145,0.7339299126197586,0.7325419506118561
146,0.7346992983934493,0.7332380743020444
147,0.734855007419077,0.7333846266578735
148,0.7347450951656928,0.733311350479959
149,0.7348183700012824,0.7334212647468308
150,0.7358442176995366,0.7345570455045065
151,0.7363754602575611,0.7356195500842676
152,0.7368059499166498,0.7359126547959258
153,0.7368883841066881,0.7359859309738404
154,0.7383905182362747,0.7371217117315161
155,0.7384179962996208,0.7374148164431743
156,0.739049991756581,0.7379277496885762
157,0.7401857517082197,0.7391734447131237
158,0.7417245232556009,0.7410053491609878
159,0.7421824909780359,0.7412251776947314
160,0.7425671838648812,0.7420312156517916
161,0.7424481122570481,0.7417747490290907
162,0.7427595303083039,0.7420312156517916
163,0.742814486434996,0.7421777680076207
164,0.7426129806371247,0.7421411299186634
165,0.7432083386762901,0.7429105297867663
166,0.7435105973730971,0.7430937202315527
167,0.7431625419040466,0.7425441488971936
168,0.7435380754364432,0.7429838059646808
169,0.7453607869717342,0.7443760533450575
170,0.7473758449504478,0.7465377005935371
171,0.7472476139881661,0.7465010625045798
172,0.747036948835846,0.7466842529493661
173,0.7456172488962978,0.7454019198358613
174,0.7514059609078753,0.7506411665567524
175,0.7538331898367803,0.7531325566058474
176,0.755756654271007,0.7549644610537114
177,0.755298686548572,0.7542316992745658
178,0.7587151257579365,0.7581153367040375
179,0.7596585392661526,0.7592511174617131
180,0.7605469966476762,0.760789917197919
181,0.7627635604242613,0.7632080310690994
182,0.7630383410577223,0.7638675166703305
183,0.7629192694498892,0.7638675166703305
184,0.7631116158933119,0.7639774309372023
185,0.7625986920441847,0.7631713929801421
186,0.7624155049552107,0.7630614787132703
187,0.7618567843338402,0.7624386312009965
188,0.7608950521167268,0.7617058694218509
189,0.7592738463793072,0.759873964973987
190,0.7589532689736027,0.7591778412837986
191,0.7588708347835644,0.7592511174617131
192,0.7580098554653868,0.7585916318604822
193,0.7576434812874389,0.7579321462592511
194,0.7556009452453791,0.7562834322561736
195,0.753448496949935,0.7543416135414377
196,0.7530638040630896,0.7539385945629076
197,0.7480811152429977,0.7485894335751447
198,0.7461210133909763,0.7460980435260497
199,0.7448387037681584,0.7452187293910749
200,0.7439960431588781,0.7438264820106983
