node,category,P,R,Acc,F1
1,Bot,0.13636363636363635,0.007594936708860759,0.472400513478819,0.014388489208633094
2,DDoS,0.9891358024691358,0.9997504367357125,0.991,0.9944147945885565
3,DoS GoldenEye,0.9647577092511013,0.7555446032528339,0.8194308145240432,0.8474295190713101
4,DoS Hulk,0.987661406025825,0.8659119496855346,0.8848,0.9227882037533512
5,DoS Slowhttptest,0.9161931818181818,0.6022408963585434,0.7629521016617791,0.7267605633802817
6,DoS slowloris,0.9174690508940853,0.6358436606291706,0.7871930669234473,0.7511261261261262
7,FTP-Patator,0.9432870370370371,0.6746688741721855,0.797804208600183,0.7866795366795367
8,PortScan + Infiltration,0.968625213918996,0.4248186139604703,0.5292,0.5906086956521739
9,SSH-Patator + Heartbleed,0.19444444444444445,0.011128775834658187,0.49613003095975233,0.021052631578947368
10,WebAttack BF + SQL + XSS,0.21428571428571427,0.006741573033707865,0.47141190198366395,0.013071895424836602
,Average,0.7232223196508157,0.4984244320371677,0.7012322638131687,0.5668320455463753
