node,category,P,R,Acc,F1
1,Bot,0.7050147492625368,0.6112531969309463,0.6765083440308087,0.6547945205479452
2,DDoS,0.9302518682535289,0.8434127979924718,0.8248,0.8847065017109765
3,DoS GoldenEye,0.8839441535776614,0.9811138014527845,0.9002289826627412,0.9299977048427818
4,DoS Hulk,0.9387048937221948,0.9480778831752371,0.9088,0.9433681073025335
5,DoS Slowhttptest,0.766725352112676,0.8358925143953935,0.7869012707722385,0.7998163452708907
6,DoS slowloris,0.8295719844357977,0.941696113074205,0.862782859894078,0.8820852296235002
7,FTP-Patator,0.7424975798644724,0.6572407883461868,0.6953339432753889,0.6972727272727273
8,PortScan + Infiltration,0.940234281616065,0.9744796828543112,0.9294,0.9570507360992822
9,SSH-Patator + Heartbleed,0.8036890645586298,0.9186746987951807,0.8428792569659442,0.8573436401967673
10,WebAttack BF + SQL + XSS,0.7920997920997921,0.9071428571428571,0.8378063010501751,0.8457269700332963
,Average,0.8332733719503356,0.8618984334159574,0.8265440958651376,0.84521624829007
