node,category,P,R,Acc,F1
1,Bot,0.11428571428571428,0.031088082901554404,0.40051347881899874,0.048879837067209775
2,DDoS,0.9195145320983711,0.719210592055958,0.7248,0.8071208298289879
3,DoS GoldenEye,0.8864961866307761,0.9606222654350997,0.8907425580634609,0.922071861875875
4,DoS Hulk,0.937860513896172,0.8971657888136444,0.8706,0.9170619151390847
5,DoS Slowhttptest,0.7632338787295476,0.7744140625,0.7668621700879765,0.7687833252544838
6,DoS slowloris,0.8124501197126895,0.9279854147675478,0.8488204140587385,0.8663829787234043
7,FTP-Patator,0.7623106060606061,0.6804733727810651,0.712259835315645,0.7190710138454667
8,PortScan + Infiltration,0.8468809073724007,0.3394796665824703,0.4284,0.4846736386584926
9,SSH-Patator + Heartbleed,0.7727873183619551,0.9300476947535771,0.8328173374613003,0.8441558441558441
10,WebAttack BF + SQL + XSS,0.763855421686747,0.7254004576659039,0.7456242707117853,0.744131455399061
,Average,0.7579675198834979,0.6985887398256821,0.7221440064517906,0.7122332699947911
