node,category,P,R,Acc,F1
1,Bot,0.10526315789473684,0.035443037974683546,0.3581514762516046,0.05303030303030303
2,DDoS,0.8905083540703875,0.6251559770401797,0.638,0.7346041055718475
3,DoS GoldenEye,0.8515420805018296,0.80285855101035,0.7762512266928361,0.8264840182648402
4,DoS Hulk,0.9166880287105871,0.8996226415094339,0.8552,0.9080751650584052
5,DoS Slowhttptest,0.7734254992319508,0.9402427637721755,0.8245356793743891,0.8487147071217868
6,DoS slowloris,0.7690014903129657,0.9837940896091516,0.8425613866153105,0.863237139272271
7,FTP-Patator,0.8014608233731739,0.9991721854304636,0.8627630375114365,0.8894620486366986
8,PortScan + Infiltration,0.8742085268045588,0.5181386039529647,0.5552,0.6506440464970153
9,SSH-Patator + Heartbleed,0.741222366710013,0.9062003179650239,0.8003095975232198,0.8154506437768241
10,WebAttack BF + SQL + XSS,0.7662337662337663,0.9280898876404494,0.8156359393232205,0.8394308943089431
,Average,0.7489554093843969,0.7638718055904876,0.7328608343292017,0.7429133071538935
