node,category,P,R,Acc,F1
1,Bot,0.6318537859007833,0.6269430051813472,0.6341463414634146,0.6293888166449935
2,DDoS,0.9093101784852871,0.9417936547589308,0.8782,0.9252669039145908
3,DoS GoldenEye,0.8364235681911826,0.9868740884783666,0.8613019299967288,0.9054415700267618
4,DoS Hulk,0.909112825458052,0.945823927765237,0.8814,0.9271051014136448
5,DoS Slowhttptest,0.7195213163799551,0.939453125,0.7864125122189638,0.8149089368911479
6,DoS slowloris,0.7535211267605634,0.97538742023701,0.8184882041405874,0.8502185141040922
7,FTP-Patator,0.7493622448979592,0.9932375316990701,0.8165599268069533,0.8542348237004725
8,PortScan + Infiltration,0.9115003457017746,0.998989643849457,0.9224,0.9532417449987949
9,SSH-Patator + Heartbleed,0.6982248520710059,0.9379968203497615,0.7724458204334366,0.8005427408412483
10,WebAttack BF + SQL + XSS,0.7263157894736842,0.9473684210526315,0.7911318553092183,0.8222442899702085
,Average,0.7845146033320247,0.9293867638371813,0.8162486590369303,0.8482593442505955
