node,category,P,R,Acc,F1
1,Bot,0.25,0.015748031496062992,0.49550706033376124,0.02962962962962963
2,DDoS,0.9812353401094606,0.6306532663316583,0.6964,0.7678189048638727
3,DoS GoldenEye,0.9740670461733081,0.7597434632461766,0.8272816486751717,0.8536585365853658
4,DoS Hulk,0.987495115279406,0.6297034637428358,0.6964,0.7690200852099818
5,DoS Slowhttptest,0.0,0.0,0.48729227761485827,0.0
6,DoS slowloris,0.0,0.0,0.4612421762156957,0.0
7,FTP-Patator,0.0,0.0,0.4387008234217749,0.0
8,PortScan + Infiltration,0.11764705882352941,0.0015117157974300832,0.1984,0.0029850746268656717
9,SSH-Patator + Heartbleed,0.0,0.0,0.46671826625387,0.0
10,WebAttack BF + SQL + XSS,0.25,0.014527845036319613,0.5040840140023337,0.02745995423340961
,Average,0.3560444560385704,0.20518877856504836,0.5272026266517464,0.24505721851491255
