node,category,P,R,Acc,F1
1,Bot,0.7057220708446866,0.6658097686375322,0.6944801026957638,0.6851851851851852
2,DDoS,0.9033989266547406,0.6356998992950654,0.6566,0.746268656716418
3,DoS GoldenEye,0.8803538175046555,0.9260528893241919,0.8665358194308145,0.9026252983293556
4,DoS Hulk,0.9296103896103897,0.8920737786640079,0.8592,0.910455354871534
5,DoS Slowhttptest,0.7572727272727273,0.7948473282442748,0.7644183773216031,0.7756052141527002
6,DoS slowloris,0.7906050955414012,0.927170868347339,0.835820895522388,0.8534593897722389
7,FTP-Patator,0.7461685823754789,0.6692439862542955,0.7026532479414456,0.7056159420289855
8,PortScan + Infiltration,0.9299640841457157,0.9112619406737054,0.8748,0.9205180294565769
9,SSH-Patator + Heartbleed,0.7635658914728682,0.9263322884012539,0.8219814241486069,0.8371104815864022
10,WebAttack BF + SQL + XSS,0.7723880597014925,0.9409090909090909,0.8273045507584598,0.8483606557377049
,Average,0.8179049645124158,0.8289401838750757,0.7903794417819082,0.8185204207837101
