node,category,P,R,Acc,F1
1,Bot,0.7570977917981072,0.6217616580310881,0.7137355584082157,0.6827880512091038
2,DDoS,0.916575988393181,0.6312765425930552,0.6588,0.7476331360946745
3,DoS GoldenEye,0.8728354978354979,0.7841516771998055,0.777886817140988,0.8261203585147248
4,DoS Hulk,0.9267694463910301,0.6634060697266115,0.6898,0.773278760415144
5,DoS Slowhttptest,0.8,0.8046875,0.8015640273704789,0.8023369036027264
6,DoS slowloris,0.7927835051546391,0.7010027347310848,0.745305729417429,0.7440735365263668
7,FTP-Patator,0.7777777777777778,0.6804733727810651,0.7218664226898445,0.7258791704238052
8,PortScan + Infiltration,0.9434508153603367,0.9060368779994948,0.8826,0.9243654168277284
9,SSH-Patator + Heartbleed,0.7997275204359673,0.9332273449920508,0.8537151702786377,0.8613352898019075
10,WebAttack BF + SQL + XSS,0.8296593186372746,0.9473684210526315,0.8739789964994166,0.8846153846153846
,Average,0.8416677661783811,0.7673392199106888,0.771925272180501,0.7972426008031566
