node,category,P,R,Acc,F1
1,Bot,0.7017543859649122,0.6217616580310881,0.6816431322207959,0.6593406593406593
2,DDoS,0.9239482200647249,0.8558581064201849,0.8282,0.8886007002982752
3,DoS GoldenEye,0.8730502599653379,0.9795819154107924,0.8904154399738305,0.9232531500572738
4,DoS Hulk,0.9315711462450593,0.945823927765237,0.9014,0.9386434349719975
5,DoS Slowhttptest,0.7785291631445478,0.8994140625,0.821603128054741,0.8346171273221568
6,DoS slowloris,0.8124519600307456,0.9635369188696444,0.8632643235435724,0.8815679733110926
7,FTP-Patator,0.8020477815699659,0.9932375316990701,0.8636779505946935,0.8874622356495468
8,PortScan + Infiltration,0.9295371814872595,0.9030058095478656,0.869,0.9160794362588085
9,SSH-Patator + Heartbleed,0.7603092783505154,0.9379968203497615,0.8258513931888545,0.8398576512455516
10,WebAttack BF + SQL + XSS,0.7992277992277992,0.9473684210526315,0.851808634772462,0.8670157068062827
,Average,0.8312427176050867,0.9047585171646275,0.839686400234895,0.8636438075261645
