node,category,P,R,Acc,F1
1,Bot,0.42748091603053434,0.14698162729658792,0.4865211810012837,0.21875
2,DDoS,0.9516129032258065,0.99321608040201,0.9544,0.9719695106958446
3,DoS GoldenEye,0.9070754716981132,0.9486926492353231,0.9015374550212627,0.9274174101760309
4,DoS Hulk,0.9519961977186312,0.9982556690755046,0.9582,0.974577302031383
5,DoS Slowhttptest,0.8262350936967632,0.9556650246305419,0.8782991202346041,0.8862494289629969
6,DoS slowloris,0.7497243660418964,0.6302131603336423,0.698603755416466,0.6847935548841894
7,FTP-Patator,0.6548672566371682,0.3143585386576041,0.5416285452881976,0.42479908151549944
8,PortScan + Infiltration,0.04721030042918455,0.002771478961955152,0.164,0.005235602094240838
9,SSH-Patator + Heartbleed,0.2765957446808511,0.07749627421758569,0.41563467492260064,0.1210710128055879
10,WebAttack BF + SQL + XSS,0.25,0.07506053268765134,0.4457409568261377,0.1154562383612663
,Average,0.604279825015895,0.5142711035498406,0.6444565688710553,0.533031914152704
