node,category,P,R,Acc,F1
1,Bot,0.6971428571428572,0.6177215189873417,0.6700898587933247,0.6550335570469799
2,DDoS,0.9257033597377765,0.8457699026703269,0.822,0.8839332290036516
3,DoS GoldenEye,0.8857652833556448,0.9783144406111385,0.9018645731108931,0.9297423887587822
4,DoS Hulk,0.8947368421052632,0.6628930817610063,0.67,0.7615606936416185
5,DoS Slowhttptest,0.753686036426713,0.811391223155929,0.7624633431085044,0.7814748201438849
6,DoS slowloris,0.7663702506063056,0.90371782650143,0.8122291766971593,0.8293963254593176
7,FTP-Patator,0.7355595667870036,0.6746688741721855,0.6861848124428179,0.7037996545768567
8,PortScan + Infiltration,0.9344569288389513,0.9987490617963473,0.943,0.9655339218768896
9,SSH-Patator + Heartbleed,0.7587131367292225,0.8998410174880763,0.8119195046439629,0.8232727272727273
10,WebAttack BF + SQL + XSS,0.77196261682243,0.9280898876404494,0.8203033838973163,0.8428571428571429
,Average,0.8124096878552167,0.8321156834784231,0.7900054652693979,0.8176604460637851
