node,category,P,R,Acc,F1
1,client1: DDoS + DoS GoldenEye + DoS Hulk...,0.9240593717638936,0.6677475679720628,0.6896,0.7752678830002896
2,client2: Bot + DDoS + DoS GoldenEye...,0.8584283143371326,0.8983050847457628,0.8462726921591348,0.8779141104294479
3,client3: Bot + DDoS + DoS GoldenEye...,0.9374181722964127,0.8907688479721324,0.8644,0.913498341413626
4,client4: Bot + DDoS + DoS GoldenEye...,0.9261127596439169,0.8833852250212284,0.854852876592007,0.9042445313631754
5,client5: Bot + DDoS + DoS GoldenEye...,0.9358940397350993,0.874721465709334,0.8504,0.9042743793191708
6,client6: Bot + DDoS + DoS GoldenEye...,0.9381074168797954,0.9216080402010051,0.8892,0.9297845373891002
7,client7: Bot + DDoS + DoS GoldenEye...,0.922237860661506,0.650695134061569,0.6744,0.7630276564774381
8,client8: Bot + DDoS + DoS GoldenEye...,0.8920526986825329,0.8484236054971706,0.8180503326583743,0.8696913196602445
9,client9: Bot + DDoS + DoS GoldenEye...,0.9289489136817382,0.7791184437330707,0.7722,0.8474621668675506
10,client10: Bot + DDoS + DoS GoldenEye...,0.9422316011606436,0.8878946060154114,0.866,0.9142564627591503
,Average,0.9205491148842672,0.8302668020928747,0.8125375901409516,0.8699421388679193
