node,category,P,R,Acc,F1
1,Bot,0.7282913165266106,0.6683804627249358,0.7098844672657253,0.6970509383378016
2,DDoS,0.9414553211661532,1.0,0.9506,0.9698449517763399
3,DoS GoldenEye,0.890597539543058,0.9926542605288933,0.9136408243375859,0.9388605836035201
4,DoS Hulk,0.9430454224523417,0.998753738783649,0.9506,0.970100472097809
5,DoS Slowhttptest,0.7918825561312608,0.875,0.8181818181818182,0.8313689936536718
6,DoS slowloris,0.8207771609833465,0.9663865546218487,0.8738565238324506,0.8876500857632933
7,FTP-Patator,0.8193366266760762,0.9974226804123711,0.8815187557182068,0.8996512979465323
8,PortScan + Infiltration,0.9366179112137542,0.9175465057817999,0.885,0.926984126984127
9,SSH-Patator + Heartbleed,0.7888446215139442,0.9310344827586207,0.8428792569659442,0.8540618260244428
10,WebAttack BF + SQL + XSS,0.7975708502024291,0.8954545454545455,0.8296382730455076,0.8436830835117773
,Average,0.8458419326408976,0.9242633231066663,0.8655799919347238,0.8819256359699315
