node,category,P,R,Acc,F1
1,Bot,0.7055961070559611,0.7512953367875648,0.7214377406931964,0.7277289836888331
2,DDoS,0.9240368963646229,0.8536340852130326,0.8272,0.887441375716519
3,DoS GoldenEye,0.8753269398430689,0.984313725490196,0.8959764474975466,0.9266266728195662
4,DoS Hulk,0.9327343370568237,0.9495673671199011,0.9038,0.9410755849565111
5,DoS Slowhttptest,0.7811320754716982,0.9951923076923077,0.8558162267839687,0.8752642706131079
6,DoS slowloris,0.7896678966789668,0.9972041006523765,0.8613384689455946,0.8813838550247117
7,FTP-Patator,0.812242090784044,0.9983093829247676,0.87419945105215,0.8957148274554418
8,PortScan + Infiltration,0.9353775975671567,0.9111330535670205,0.877,0.9230961610603976
9,SSH-Patator + Heartbleed,0.7818831942789034,0.9984779299847792,0.8575851393188855,0.8770053475935828
10,WebAttack BF + SQL + XSS,0.7495361781076066,0.9758454106280193,0.8308051341890315,0.8478488982161595
,Average,0.8287533313208852,0.9414972700059965,0.8505158608480373,0.8783185977144831
