node,category,P,R,Acc,F1
1,Bot,0.6,0.007712082262210797,0.5019255455712451,0.015228426395939087
2,DDoS,0.9992348890589136,0.986404833836858,0.9886,0.9927784112504751
3,DoS GoldenEye,0.9962382445141066,0.7781586679725759,0.8498527968596663,0.8737970855100358
4,DoS Hulk,0.9980331553807249,0.8853439680957128,0.9066,0.9383172632413156
5,DoS Slowhttptest,0.9555555555555556,0.08206106870229007,0.5278592375366569,0.15114235500878734
6,DoS slowloris,0.9934640522875817,0.7096171802054155,0.8478574867597496,0.8278867102396514
7,FTP-Patator,0.9861286254728878,0.6718213058419243,0.8202195791399817,0.799182422074604
8,PortScan + Infiltration,0.997164461247637,0.26520864756158874,0.4148,0.41898332009531375
9,SSH-Patator + Heartbleed,0.4,0.006269592476489028,0.5046439628482973,0.012345679012345678
10,WebAttack BF + SQL + XSS,0.3333333333333333,0.0022727272727272726,0.485414235705951,0.004514672686230248
,Average,0.8259152316850742,0.4394870074227792,0.6847772844421549,0.5034176345514699
