node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7651725505751685,0.9902464065708418,0.8431724845995893,0.8632803759230253,0.7651725505751685,0.9902464065708418,0.8431724845995893,0.8632803759230253,0.0,3896.0
2,DDoS,0.9821226855262511,0.99985,0.98532,0.9909070637496593,0.9821226855262511,0.99985,0.98532,0.9909070637496593,0.0,25000.0
3,DoS GoldenEye,0.9479283314669653,0.987555901224966,0.9551223341619782,0.9673364441481763,0.9479283314669653,0.987555901224966,0.9551223341619782,0.9673364441481763,0.0,15286.0
4,DoS Hulk,0.9813630999213218,0.99785,0.98312,0.9895378817929393,0.9813630999213218,0.99785,0.98312,0.9895378817929393,0.0,25000.0
5,DoS Slowhttptest,0.879286694101509,0.8582631981637338,0.8673249902229175,0.8686477591714258,0.879286694101509,0.8582631981637338,0.8673249902229175,0.8686477591714258,0.0,10228.0
6,DoS slowloris,0.8119521912350598,0.9461467038068709,0.8584496870486278,0.8739279588336192,0.8119521912350598,0.9461467038068709,0.8584496870486278,0.8739279588336192,0.0,10385.0
7,FTP-Patator,0.9177784672665219,0.9974709155285787,0.9501417985545696,0.955966712450513,0.9177784672665219,0.9974709155285787,0.9501417985545696,0.955966712450513,0.0,10931.0
8,PortScan + Infiltration,0.9536353548511604,0.9883,0.9522,0.9706582856581629,0.9536353548511604,0.9883,0.9522,0.9706582856581629,0.0,25000.0
9,SSH-Patator + Heartbleed,0.8836728668438146,0.926625386996904,0.9023219814241487,0.904639564757443,0.8836728668438146,0.926625386996904,0.9023219814241487,0.904639564757443,0.0,6460.0
10,WebAttack BF + SQL + XSS,0.9376208897485493,0.9048063462435838,0.9223051796546897,0.9209213963429114,0.9376208897485493,0.9048063462435838,0.9223051796546897,0.9209213963429114,0.0,4286.0
,Average,0.9060533131536322,0.9597114858535478,0.921947845566652,0.9305823442827876,0.9060533131536322,0.9597114858535478,0.921947845566652,0.9305823442827876,0.0,13647.2
