round,train_acc,val_acc
1,0.852854518354189,0.7995633522292018
2,0.852854518354189,0.7970353914508963
3,0.852854518354189,0.7946223379806956
4,0.8520572636833166,0.7944691282365558
5,0.8511906825193247,0.7946989428527654
6,0.8511906825193247,0.7955415964455339
7,0.8511906825193247,0.7961544354220929
8,0.8511906825193247,0.7964608549103723
9,0.8511906825193247,0.7973418109391758
10,0.8511906825193247,0.8006741228742148
11,0.8516066414780409,0.8082963076451662
12,0.8927172518978127,0.8211276237168684
13,0.9087663350549412,0.8235023747510342
14,0.9317134042774446,0.8288264133598897
15,0.939720614232729,0.8311245595219856
16,0.939720614232729,0.8314692814463
17,0.9396859509861694,0.8319672131147541
18,0.9396166244930501,0.8385552321127624
19,0.9394779715068113,0.8428068025126398
20,0.939304655274013,0.8492033093304734
21,0.9388193698221775,0.8519610847249885
22,0.9309508128531319,0.8537612992186303
23,0.9306735068806544,0.8533016699862112
24,0.9304308641547367,0.8529186456258618
25,0.930292211168498,0.8523824115213727
26,0.9302575479219384,0.8524207139574077
27,0.9301535581822593,0.8523058066493029
28,0.9302575479219384,0.852229201777233
29,0.9301882214288191,0.8541443235789796
30,0.9301535581822593,0.8559062356365865
31,0.9301535581822593,0.8568254941014248
32,0.9302575479219384,0.8572468208978091
33,0.9305348538944157,0.8571702160257393
34,0.9306388436340948,0.8571319135897043
35,0.9308814863600124,0.8572468208978091
36,0.9313321085652883,0.8575532403860886
37,0.9323026794689591,0.8583192891067872
38,0.9330999341398315,0.8583192891067872
39,0.9336545460847863,0.8587789183392064
40,0.9340705050435024,0.859544967059905
41,0.9351104024402925,0.8611153669373373
42,0.9362542895767617,0.8625708595066647
43,0.9369475545079552,0.863451815535468
44,0.9373288502201116,0.8639497472039221
45,0.9380221151513051,0.8642944691282366
46,0.9386113903428195,0.8647540983606558
47,0.939304655274013,0.8645625861804811
48,0.9397899407258484,0.8647540983606558
49,0.9406218586432805,0.8649839129768653
50,0.9410378176019966,0.8654435422092845
51,0.941419113314153,0.865749961697564
52,0.9418350722728691,0.8659797763137735
53,0.9422163679850255,0.8665160104182626
54,0.9424936739575028,0.866822429906542
55,0.9427016534368609,0.8669756396506818
56,0.9428403064230996,0.8682396200398346
57,0.9429442961627786,0.8683928297839743
58,0.9430482859024576,0.8687758541443236
59,0.943221602135256,0.869120576068638
60,0.9432562653818156,0.8692737858127777
61,0.9433602551214947,0.869618507737092
62,0.9434989081077334,0.8699249272253715
63,0.943637561093972,0.870269649149686
64,0.9437068875870914,0.8703462540217558
65,0.9437762140802107,0.8705760686379653
66,0.9438802038198898,0.8710356978703846
67,0.9438802038198898,0.8711506051784893
68,0.9438802038198898,0.8711889076145243
69,0.9438802038198898,0.8714953271028038
70,0.9439148670664494,0.8721464685153976
71,0.9439495303130091,0.8726827026198867
72,0.9440535200526882,0.8728742148000613
73,0.9441921730389268,0.873027424544201
74,0.9441921730389268,0.8732572391604106
75,0.9442614995320462,0.8735253562126551
76,0.9442961627786058,0.8736785659567948
77,0.9442961627786058,0.8738317757009346
78,0.9442961627786058,0.8739849854450743
79,0.9444001525182849,0.8744829171135284
80,0.9444001525182849,0.8744829171135284
81,0.9444001525182849,0.8754021755783667
82,0.9444001525182849,0.8751340585261222
83,0.9444001525182849,0.8750574536540524
84,0.9443654892717251,0.8749042439099126
85,0.9443308260251655,0.8752106633981921
86,0.9443308260251655,0.8755170828864716
87,0.9442961627786058,0.8747510341657729
88,0.9442268362854865,0.8754787804504367
89,0.9442614995320462,0.8750191512180174
90,0.9442268362854865,0.8750574536540524
91,0.9442614995320462,0.8755553853225065
92,0.9442961627786058,0.8749042439099126
93,0.9442961627786058,0.8746361268576681
94,0.9442614995320462,0.8746744292937031
95,0.9442614995320462,0.8759767121188907
96,0.9442614995320462,0.8759384096828559
97,0.9442268362854865,0.8757851999387161
98,0.9442614995320462,0.8759384096828559
99,0.9442268362854865,0.8759384096828559
100,0.9442268362854865,0.8760150145549257
101,0.9442268362854865,0.8757468975026812
102,0.9442268362854865,0.8756319901945764
103,0.9442268362854865,0.8755170828864716
104,0.9442268362854865,0.8754021755783667
105,0.9441921730389268,0.875287268270262
106,0.9441228465458075,0.8750191512180174
107,0.9440881832992478,0.8747893366018079
108,0.9440881832992478,0.874712731729738
109,0.9440881832992478,0.8746744292937031
110,0.9440881832992478,0.8746361268576681
111,0.9440535200526882,0.8747510341657729
112,0.9440535200526882,0.8745595219855983
113,0.9440535200526882,0.8742531024973188
114,0.9440535200526882,0.8744446146774935
115,0.9440188568061285,0.8742531024973188
116,0.9440188568061285,0.8742914049333538
117,0.9439841935595688,0.8727976099279914
118,0.9439841935595688,0.8726827026198867
119,0.9439495303130091,0.8723379806955722
120,0.9439495303130091,0.8720315612072927
121,0.9439495303130091,0.8719549563352229
122,0.9439495303130091,0.8720315612072927
123,0.9439495303130091,0.8721464685153976
124,0.9439148670664494,0.8720315612072927
125,0.9439148670664494,0.8720315612072927
126,0.9438802038198898,0.8723379806955722
127,0.9438802038198898,0.8723379806955722
128,0.9438802038198898,0.8722996782595374
129,0.9438802038198898,0.8728359123640264
130,0.9438802038198898,0.8726827026198867
131,0.9438802038198898,0.8725294928757469
132,0.9438802038198898,0.8710740003064195
133,0.9438802038198898,0.8711123027424544
134,0.9438455405733301,0.8705760686379653
135,0.9438455405733301,0.8704611613298606
136,0.9438455405733301,0.8701547418415811
137,0.9438455405733301,0.8699632296614065
138,0.9438455405733301,0.869695112609162
139,0.9438455405733301,0.869618507737092
140,0.9438455405733301,0.8694269955569174
141,0.9438455405733301,0.869120576068638
142,0.9438455405733301,0.8686992492722537
143,0.9438455405733301,0.8683545273479393
144,0.9438802038198898,0.8682779224758694
145,0.9438802038198898,0.8682396200398346
146,0.9438802038198898,0.8679332005515551
147,0.9438802038198898,0.8678565956794853
148,0.9438802038198898,0.8678182932434503
149,0.9438802038198898,0.8678182932434503
150,0.9439148670664494,0.867396966447066
151,0.9439148670664494,0.8672820591389613
152,0.9438455405733301,0.8672437567029263
153,0.9438802038198898,0.866899034778612
154,0.9438802038198898,0.866899034778612
155,0.9438802038198898,0.8667458250344722
156,0.9438802038198898,0.8667458250344722
157,0.9439148670664494,0.866899034778612
158,0.9439148670664494,0.8669373372146468
159,0.9440188568061285,0.8672054542668913
160,0.9440188568061285,0.8672054542668913
161,0.9439841935595688,0.8672437567029263
162,0.9440535200526882,0.8672820591389613
163,0.9440881832992478,0.8673203615749961
164,0.9440881832992478,0.8670905469587866
165,0.9440881832992478,0.866899034778612
166,0.9440535200526882,0.8667458250344722
167,0.9440881832992478,0.8667075225984373
168,0.9439841935595688,0.8665543128542975
169,0.9439148670664494,0.8665543128542975
170,0.9438802038198898,0.8666692201624023
171,0.9438802038198898,0.866324498238088
172,0.9438455405733301,0.866247893366018
173,0.9438455405733301,0.8664011031101578
174,0.9438455405733301,0.8661712884939482
175,0.9438455405733301,0.8661329860579133
176,0.9438455405733301,0.8662095909299832
177,0.9438455405733301,0.866247893366018
178,0.9438455405733301,0.866286195802053
179,0.9439148670664494,0.866324498238088
180,0.9439148670664494,0.8665160104182626
181,0.9439148670664494,0.8665160104182626
182,0.9439148670664494,0.8666309177263674
183,0.9439148670664494,0.8667458250344722
184,0.9439148670664494,0.8667075225984373
185,0.9438455405733301,0.866899034778612
186,0.9438802038198898,0.8669756396506818
187,0.9438802038198898,0.8672820591389613
188,0.9439148670664494,0.8673586640110311
189,0.9439148670664494,0.867396966447066
190,0.9439148670664494,0.8674735713191359
191,0.9439148670664494,0.8675118737551708
192,0.9439148670664494,0.8675501761912058
193,0.9439148670664494,0.8676267810632756
194,0.9439148670664494,0.8676267810632756
195,0.9439148670664494,0.8674735713191359
196,0.9439148670664494,0.8675118737551708
197,0.9439148670664494,0.8675118737551708
198,0.9440188568061285,0.8675501761912058
199,0.9440535200526882,0.8675501761912058
200,0.9440535200526882,0.8676267810632756
