node,category,P,R,Acc,F1
1,Bot,0.6825842696629213,0.6151898734177215,0.6598202824133504,0.6471371504660453
2,DDoS,0.8970380818053597,0.6348889443473921,0.649,0.7435335379219641
3,DoS GoldenEye,0.8744313011828936,0.9472646623952686,0.8747137716715735,0.9093920037851905
4,DoS Hulk,0.916709379805228,0.899874213836478,0.8554,0.9082137869747365
5,DoS Slowhttptest,0.7401709401709402,0.8085901027077498,0.7512218963831867,0.7728692547969657
6,DoS slowloris,0.7671339563862928,0.9389895138226882,0.8252286952335098,0.8444063437633947
7,FTP-Patator,0.7289803220035778,0.6746688741721855,0.6816102470265325,0.7007738607050731
8,PortScan + Infiltration,0.9292529671864092,0.9989992494370779,0.9384,0.9628647214854111
9,SSH-Patator + Heartbleed,0.7486772486772487,0.8998410174880763,0.8041795665634675,0.8173285198555956
10,WebAttack BF + SQL + XSS,0.7577981651376147,0.9280898876404494,0.808634772462077,0.8343434343434344
,Average,0.8042776632018486,0.8346396339265088,0.7848209231753697,0.8140862614097811
