node,category,P,R,Acc,F1
1,Bot,0.7331288343558282,0.6112531969309463,0.693196405648267,0.6666666666666666
2,DDoS,0.9153153153153153,0.6373902132998746,0.664,0.7514792899408284
3,DoS GoldenEye,0.8851921274601687,0.914769975786925,0.8622832842656198,0.8997380328649679
4,DoS Hulk,0.940337224383917,0.9048926610084873,0.8778,0.9222745197811983
5,DoS Slowhttptest,0.7803780378037803,0.8320537428023033,0.7952101661779081,0.805387830933581
6,DoS slowloris,0.8519108280254777,0.9452296819787986,0.8805970149253731,0.8961474036850922
7,FTP-Patator,0.7662337662337663,0.6572407883461868,0.7099725526075022,0.7075645756457565
8,PortScan + Infiltration,0.9409660107334525,0.9122893954410307,0.883,0.9264058372122279
9,SSH-Patator + Heartbleed,0.8207547169811321,0.9171686746987951,0.8544891640866873,0.8662873399715505
10,WebAttack BF + SQL + XSS,0.8150406504065041,0.9547619047619048,0.8716452742123687,0.8793859649122807
,Average,0.8449257511699342,0.8287050235055252,0.8092193861923725,0.8321337461614149
