node,category,P,R,Acc,F1
1,Bot,0.7134986225895317,0.6658097686375322,0.699614890885751,0.6888297872340425
2,DDoS,0.9354686764013189,1.0,0.9452,0.9666585543927964
3,DoS GoldenEye,0.8813043478260869,0.9926542605288933,0.9057899901864573,0.9336711192998618
4,DoS Hulk,0.9379681647940075,0.998753738783649,0.946,0.9674070497344278
5,DoS Slowhttptest,0.7738396624472574,0.875,0.8049853372434017,0.8213166144200627
6,DoS slowloris,0.8043478260869565,0.9673202614379085,0.861819932595089,0.8783382789317508
7,FTP-Patator,0.799036476256022,0.9974226804123711,0.8650503202195792,0.8872755063049294
8,PortScan + Infiltration,0.9312469196648595,0.9499748617395676,0.9044,0.9405176704828273
9,SSH-Patator + Heartbleed,0.7654639175257731,0.9310344827586207,0.8250773993808049,0.8401697312588402
10,WebAttack BF + SQL + XSS,0.7700934579439253,0.9363636363636364,0.823803967327888,0.8451282051282051
,Average,0.8312268071535739,0.9314333690662178,0.8581741837838972,0.8769312517187744
