node,category,raw_P,raw_R,raw_Acc,raw_F1,refined_P,refined_R,refined_Acc,refined_F1,refinement_iterations_run,final_seed_set_size
1,Bot,0.7387146136189747,0.9912731006160165,0.8203285420944558,0.8465585269618588,0.7387146136189747,0.9912731006160165,0.8203285420944558,0.8465585269618588,0.0,3896.0
2,DDoS,0.9833300550747442,0.99985,0.98632,0.9915212217374058,0.9833300550747442,0.99985,0.98632,0.9915212217374058,0.0,25000.0
3,DoS GoldenEye,0.9487382483918853,0.9320435543457126,0.920384665707183,0.9403168064342111,0.9487382483918853,0.9320435543457126,0.920384665707183,0.9403168064342111,0.0,15286.0
4,DoS Hulk,0.9938569778431167,0.94645,0.95248,0.9695743482046817,0.9938569778431167,0.94645,0.95248,0.9695743482046817,0.0,25000.0
5,DoS Slowhttptest,0.8947840114715899,0.954858454475899,0.9195346108721157,0.9238456555935968,0.8947840114715899,0.954858454475899,0.9195346108721157,0.9238456555935968,0.0,10228.0
6,DoS slowloris,0.7673296285463586,0.9743732590529248,0.8335098700048147,0.8585453652949357,0.7673296285463586,0.9743732590529248,0.8335098700048147,0.8585453652949357,0.0,10385.0
7,FTP-Patator,0.9222135619641465,0.9974709155285787,0.952977769645961,0.9583670824558561,0.9222135619641465,0.9974709155285787,0.952977769645961,0.9583670824558561,0.0,10931.0
8,PortScan + Infiltration,0.9630915134923739,0.98505,0.95784,0.9739470041526597,0.9630915134923739,0.98505,0.95784,0.9739470041526597,0.0,25000.0
9,SSH-Patator + Heartbleed,0.8956935123042505,0.991640866873065,0.9380804953560371,0.94122832794593,0.8956935123042505,0.991640866873065,0.9380804953560371,0.94122832794593,0.0,6460.0
10,WebAttack BF + SQL + XSS,0.9247202441505595,0.8483434437704153,0.8896406906206253,0.8848868337795084,0.9247202441505595,0.8483434437704153,0.8896406906206253,0.8848868337795084,0.0,4286.0
,Average,0.9032472366858,0.9621353594662612,0.9171096644301192,0.9288791172560643,0.9032472366858,0.9621353594662612,0.9171096644301192,0.9288791172560643,0.0,13647.2
