node,category,P,R,Acc,F1
1,Bot,0.6586021505376344,0.6550802139037433,0.6713735558408216,0.6568364611260054
2,DDoS,0.9270759821218537,1.0,0.938,0.962158203125
3,DoS GoldenEye,0.8782051282051282,0.9951573849878934,0.9035001635590448,0.9330306469920545
4,DoS Hulk,0.9212671791288144,0.998989643849457,0.9316,0.9585555016965585
5,DoS Slowhttptest,0.7501982553528945,0.9148936170212766,0.803030303030303,0.824400871459695
6,DoS slowloris,0.7699050401753105,0.9705340699815838,0.8329321136254213,0.8586558044806517
7,FTP-Patator,0.7986206896551724,0.999137187230371,0.8659652333028363,0.8876964354158682
8,PortScan + Infiltration,0.9328703703703703,0.9069767441860465,0.8734,0.9197413465195892
9,SSH-Patator + Heartbleed,0.7656050955414013,0.931782945736434,0.8235294117647058,0.8405594405594405
10,WebAttack BF + SQL + XSS,0.775390625,0.9407582938388626,0.8366394399066511,0.8501070663811563
,Average,0.817774051608858,0.9313310100735668,0.8479970221029782,0.8691741777756018
