node,category,P,R,Acc,F1
1,Bot,0.703030303030303,0.6089238845144357,0.6829268292682927,0.6526019690576652
2,DDoS,0.9362502940484592,1.0,0.9458,0.9670756894666505
3,DoS GoldenEye,0.8808585194918966,0.992106561420819,0.9057899901864573,0.9331786542923434
4,DoS Hulk,0.9310681984844781,0.949165213057563,0.9028,0.9400296150049359
5,DoS Slowhttptest,0.764093668690373,0.8679802955665025,0.8015640273704789,0.8127306273062731
6,DoS slowloris,0.7724867724867724,0.9471733086190918,0.8276360134809821,0.8509575353871773
7,FTP-Patator,0.7394881170018281,0.6873406966864911,0.7012808783165599,0.7124614707177455
8,PortScan + Infiltration,0.9072784810126582,0.7223481985386747,0.721,0.8043203815401879
9,SSH-Patator + Heartbleed,0.786346396965866,0.9269746646795827,0.8312693498452013,0.8508891928864569
10,WebAttack BF + SQL + XSS,0.7549019607843137,0.9322033898305084,0.8214702450408401,0.8342361863488624
,Average,0.8175802711996948,0.8634216212913669,0.8141537333508813,0.8358481322008299
